,index,Tijd,Type,Klasse,Waarde,ID,Omschrijving,Status,Prioriteit,Tijd came,Tijd went,Tijd ack,Gebr.ID,DPE,seconden
1224,1224,2015-12-15 20:52:24.305,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450212744
1456,1456,2015-12-15 20:51:01.250,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450212661
1486,1486,2015-12-15 20:50:58.998,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450212658
1487,1487,2015-12-15 20:50:58.842,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,24,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450212658
1669,1669,2015-12-15 20:49:43.911,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450212583
1809,1809,2015-12-15 20:48:31.747,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450212511
1836,1836,2015-12-15 20:48:29.404,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450212509
1841,1841,2015-12-15 20:48:29.222,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,24,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450212509
3439,3439,2015-12-15 18:13:47.643,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450203227
3447,3447,2015-12-15 18:13:47.643,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450203227
3536,3536,2015-12-15 18:13:47.643,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450203227
3992,3992,2015-12-15 18:01:56.418,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450202516
4219,4219,2015-12-15 18:00:34.816,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450202434
4248,4248,2015-12-15 18:00:32.621,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450202432
4249,4249,2015-12-15 18:00:32.425,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,24,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450202432
4463,4463,2015-12-15 17:58:52.316,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450202332
4603,4603,2015-12-15 17:57:40.327,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450202260
4625,4625,2015-12-15 17:57:38.221,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450202258
4630,4630,2015-12-15 17:57:38.027,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,24,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450202258
5353,5353,2015-12-15 15:04:01.914,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450191841
5581,5581,2015-12-15 15:02:38.645,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450191758
5611,5611,2015-12-15 15:02:36.424,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450191756
5612,5612,2015-12-15 15:02:36.227,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,70,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450191756
5805,5805,2015-12-15 15:01:08.720,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450191668
5939,5939,2015-12-15 14:59:57.052,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450191597
5974,5974,2015-12-15 14:59:54.618,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450191594
5975,5975,2015-12-15 14:59:54.468,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,70,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450191594
6489,6489,2015-12-15 14:06:03.216,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450188363
7109,7109,2015-12-16 20:39:01.980,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450298341
7330,7330,2015-12-16 20:37:40.410,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450298260
7364,7364,2015-12-16 20:37:38.088,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450298258
7367,7367,2015-12-16 20:37:37.920,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,82,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450298257
7537,7537,2015-12-16 20:36:33.485,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450298193
7677,7677,2015-12-16 20:35:21.257,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450298121
7703,7703,2015-12-16 20:35:18.990,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450298118
7704,7704,2015-12-16 20:35:18.906,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,82,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450298118
8210,8210,2015-12-16 19:48:41.484,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450295321
8442,8442,2015-12-16 19:47:18.682,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450295238
8464,8464,2015-12-16 19:47:16.592,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450295236
8472,8472,2015-12-16 19:47:16.427,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,82,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450295236
8637,8637,2015-12-16 19:46:19.087,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450295179
8776,8776,2015-12-16 19:45:06.770,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450295106
8801,8801,2015-12-16 19:45:04.685,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450295104
8802,8802,2015-12-16 19:45:04.547,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,82,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450295104
9636,9636,2015-12-16 15:44:56.682,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450280696
9868,9868,2015-12-16 15:43:34.020,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450280614
9888,9888,2015-12-16 15:43:31.988,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450280611
9898,9898,2015-12-16 15:43:31.838,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,82,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450280611
10129,10129,2015-12-16 15:41:34.884,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450280494
10264,10264,2015-12-16 15:40:23.005,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450280423
10294,10294,2015-12-16 15:40:20.683,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450280420
10295,10295,2015-12-16 15:40:20.552,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,82,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450280420
10765,10765,2015-12-16 14:58:15.188,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450277895
10990,10990,2015-12-16 14:56:52.410,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450277812
11025,11025,2015-12-16 14:56:49.989,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450277809
11026,11026,2015-12-16 14:56:49.897,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,82,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450277809
11170,11170,2015-12-16 14:56:09.594,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450277769
11308,11308,2015-12-16 14:54:57.526,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450277697
11334,11334,2015-12-16 14:54:55.285,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450277695
11337,11337,2015-12-16 14:54:55.186,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,82,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450277695
12705,12705,2015-12-16 10:40:47.397,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450262447
12936,12936,2015-12-16 10:39:24.367,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450262364
12960,12960,2015-12-16 10:39:22.290,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450262362
12967,12967,2015-12-16 10:39:22.130,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,77,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450262362
13124,13124,2015-12-16 10:38:40.495,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450262320
13280,13280,2015-12-16 10:37:27.940,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450262247
13300,13300,2015-12-16 10:37:25.888,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450262245
13307,13307,2015-12-16 10:37:25.695,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,77,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450262245
13747,13747,2015-12-16 10:11:35.792,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450260695
13977,13977,2015-12-16 10:10:13.188,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450260613
14007,14007,2015-12-16 10:10:10.888,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450260610
14008,14008,2015-12-16 10:10:10.788,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,53,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450260610
14207,14207,2015-12-16 10:08:25.291,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450260505
14354,14354,2015-12-16 10:07:12.917,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450260432
14388,14388,2015-12-16 10:07:10.490,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450260430
14391,14391,2015-12-16 10:07:10.403,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,53,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450260430
14827,14827,2015-12-16 09:45:39.393,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450259139
15054,15054,2015-12-16 09:44:16.391,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450259056
15087,15087,2015-12-16 09:44:14.088,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450259054
15088,15088,2015-12-16 09:44:13.891,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,77,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450259053
15352,15352,2015-12-16 09:41:45.391,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450258905
15496,15496,2015-12-16 09:40:33.118,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450258833
15521,15521,2015-12-16 09:40:30.884,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450258830
15527,15527,2015-12-16 09:40:30.733,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,77,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450258830
16358,16358,2015-12-16 07:20:02.901,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450250402
16604,16604,2015-12-16 07:18:36.697,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450250316
16610,16610,2015-12-16 07:18:36.697,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450250316
16618,16618,2015-12-16 07:18:36.487,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,77,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450250316
16785,16785,2015-12-16 07:17:38.501,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450250258
16943,16943,2015-12-16 07:16:26.020,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450250186
16971,16971,2015-12-16 07:16:23.793,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450250183
16972,16972,2015-12-16 07:16:23.659,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,77,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450250183
18886,18886,2015-12-17 20:59:36.094,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450385976
19104,19104,2015-12-17 20:58:14.016,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450385894
19141,19141,2015-12-17 20:58:11.581,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450385891
19144,19144,2015-12-17 20:58:11.471,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,38,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450385891
19351,19351,2015-12-17 20:56:38.085,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450385798
19504,19504,2015-12-17 20:55:24.183,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450385724
19509,19509,2015-12-17 20:55:24.183,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450385724
19516,19516,2015-12-17 20:55:23.989,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,38,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450385723
20221,20221,2015-12-17 18:02:06.597,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450375326
20451,20451,2015-12-17 18:00:44.761,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450375244
20472,20472,2015-12-17 18:00:42.703,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450375242
20480,20480,2015-12-17 18:00:42.520,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,38,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450375242
20668,20668,2015-12-17 17:59:21.705,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450375161
20813,20813,2015-12-17 17:58:09.492,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450375089
20838,20838,2015-12-17 17:58:07.402,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450375087
20839,20839,2015-12-17 17:58:07.299,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,38,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450375087
21413,21413,2015-12-17 17:23:16.702,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450372996
21644,21644,2015-12-17 17:21:53.546,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450372913
21675,21675,2015-12-17 17:21:51.308,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450372911
21676,21676,2015-12-17 17:21:51.176,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,38,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450372911
21957,21957,2015-12-17 17:19:01.306,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450372741
22115,22115,2015-12-17 17:17:49.402,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450372669
22139,22139,2015-12-17 17:17:47.191,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450372667
22146,22146,2015-12-17 17:17:46.995,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,38,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450372666
23371,23371,2015-12-17 10:05:41.302,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450346741
23604,23604,2015-12-17 10:04:18.769,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450346658
23623,23623,2015-12-17 10:04:16.608,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450346656
23633,23633,2015-12-17 10:04:16.403,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,40,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450346656
23814,23814,2015-12-17 10:03:05.581,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450346585
23954,23954,2015-12-17 10:01:53.518,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450346513
23974,23974,2015-12-17 10:01:51.380,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450346511
23981,23981,2015-12-17 10:01:51.188,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,40,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450346511
24641,24641,2015-12-17 07:51:35.879,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450338695
24871,24871,2015-12-17 07:50:13.485,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450338613
24891,24891,2015-12-17 07:50:11.387,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450338611
24901,24901,2015-12-17 07:50:11.153,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,40,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450338611
24999,24999,2015-12-17 07:49:55.886,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450338595
25170,25170,2015-12-17 07:48:43.963,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450338523
25197,25197,2015-12-17 07:48:41.586,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450338521
25204,25204,2015-12-17 07:48:41.396,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,40,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450338521
26336,26336,2015-12-17 06:13:14.496,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450332794
26567,26567,2015-12-17 06:11:52.476,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450332712
26589,26589,2015-12-17 06:11:50.383,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450332710
26597,26597,2015-12-17 06:11:50.194,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,40,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450332710
26763,26763,2015-12-17 06:10:51.185,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450332651
26901,26901,2015-12-17 06:09:38.948,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450332578
26921,26921,2015-12-17 06:09:36.881,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450332576
26928,26928,2015-12-17 06:09:36.738,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,40,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450332576
27869,27869,2015-12-17 01:09:01.987,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450314541
28101,28101,2015-12-17 01:07:40.171,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450314460
28129,28129,2015-12-17 01:07:38.079,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450314458
28130,28130,2015-12-17 01:07:37.968,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,52,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450314457
28348,28348,2015-12-17 01:05:51.884,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450314351
28482,28482,2015-12-17 01:04:40.110,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450314280
28513,28513,2015-12-17 01:04:37.685,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450314277
28514,28514,2015-12-17 01:04:37.594,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,52,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450314277
30287,30287,2015-12-18 13:01:09.099,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450443669
30518,30518,2015-12-18 12:59:47.727,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450443587
30539,30539,2015-12-18 12:59:45.701,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450443585
30547,30547,2015-12-18 12:59:45.484,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,15,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450443585
30678,30678,2015-12-18 12:59:13.400,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450443553
30838,30838,2015-12-18 12:58:00.419,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450443480
30863,30863,2015-12-18 12:57:59.006,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450443479
30864,30864,2015-12-18 12:57:58.885,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,15,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450443478
31462,31462,2015-12-18 10:58:48.788,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450436328
31684,31684,2015-12-18 10:57:25.887,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450436245
31723,31723,2015-12-18 10:57:23.485,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450436243
31724,31724,2015-12-18 10:57:23.397,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,15,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450436243
31885,31885,2015-12-18 10:56:27.991,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450436187
32022,32022,2015-12-18 10:55:16.213,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450436116
32049,32049,2015-12-18 10:55:13.982,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450436113
32052,32052,2015-12-18 10:55:13.836,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,15,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450436113
33019,33019,2015-12-18 07:58:25.979,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450425505
33249,33249,2015-12-18 07:57:03.200,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450425423
33278,33278,2015-12-18 07:57:00.985,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1450425420
33279,33279,2015-12-18 07:57:00.840,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,15,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450425420
