,duur,beweging,time,WR,Wk
196,71,True,2016-01-07 14:51:26.014,137.0,2.6909720897675
198,71,True,2016-01-07 18:58:06.123,248.0,3.4939234256744
200,75,True,2016-01-08 08:36:37.513,273.0,4.079861164093
202,72,True,2016-01-08 13:05:27.014,152.0,2.2786457538605
204,75,True,2016-01-09 08:53:41.422,147.0,3.4722220897675
206,73,True,2016-01-09 10:54:39.609,158.0,0.54253470897675
208,76,True,2016-01-11 08:52:19.611,229.0,2.0616319179535
210,75,True,2016-01-11 11:53:13.232,22.0,0.75954860448837
212,73,True,2016-01-11 19:38:04.927,217.0,0.78125
214,73,True,2016-01-12 11:38:01.425,267.0,3.6024303436279
216,72,True,2016-01-12 12:57:43.322,239.0,4.7743053436279
218,71,True,2016-01-12 13:22:21.325,241.0,7.5303816795349
220,74,True,2016-01-13 06:56:40.517,307.0,0.60763883590698
222,73,True,2016-01-13 13:50:15.422,198.0,1.4756944179535
224,75,True,2016-01-13 18:46:06.714,236.0,2.560763835907
226,79,True,2016-01-16 11:57:42.716,328.0,3.9062497615814
228,96,True,2016-01-18 08:46:11.306,119.0,1.0633679628372
230,83,True,2016-01-18 16:07:48.318,62.0,1.193576335907
232,85,True,2016-01-18 19:30:16.524,27.0,0.15190970897675
234,83,True,2016-01-18 19:57:02.719,69.0,0.52083331346512
236,93,True,2016-01-19 09:55:42.234,241.0,0.06510416418314
238,86,True,2016-01-19 10:31:32.215,218.0,1.3020832538605
240,82,True,2016-01-20 10:11:34.422,187.0,1.3237847089767
242,80,True,2016-01-20 14:02:27.824,237.0,2.0182290077209
244,78,True,2016-01-20 15:01:36.117,213.0,0.95486104488373
246,78,True,2016-01-20 18:54:28.116,244.0,1.8663194179535
248,81,True,2016-01-22 16:17:01.915,228.0,0.97656244039536
250,72,True,2016-01-25 08:07:36.623,200.0,0.390625
252,71,True,2016-01-25 08:44:44.715,154.0,2.6258678436279
254,70,True,2016-01-25 10:31:43.612,159.0,3.2986109256744
256,71,True,2016-01-26 08:52:27.319,73.0,3.7109372615814
258,70,True,2016-01-26 12:18:01.429,263.0,2.6475694179535
260,68,True,2016-01-26 14:00:54.028,248.0,4.1883678436279
262,68,True,2016-01-26 15:43:07.321,178.0,0.36892360448837
264,68,True,2016-01-27 11:32:55.027,216.0,5.6423606872559
266,68,True,2016-01-27 15:42:17.827,245.0,1.7361110448837
268,67,True,2016-01-27 16:07:00.523,243.0,1.996527671814
270,68,True,2016-01-27 17:27:34.217,243.0,2.734375
272,69,True,2016-01-27 19:48:45.832,269.0,2.1484375
274,71,True,2016-01-28 13:40:51.816,228.0,2.582465171814
276,71,True,2016-01-28 17:51:34.014,103.0,0.32552081346512
278,73,True,2016-01-29 09:31:36.122,257.0,4.9479165077209
280,70,True,2016-01-29 13:48:48.516,263.0,2.1050345897675
283,69,True,2016-02-01 07:05:15.219,281.0,5.859375
284,69,True,2016-02-01 07:05:15.219,281.0,5.859375
287,69,True,2016-02-01 07:36:59.315,217.0,5.5772566795349
288,69,True,2016-02-01 07:36:59.315,217.0,5.5772566795349
291,68,True,2016-02-01 09:19:51.415,232.0,6.8359370231628
292,68,True,2016-02-01 09:19:51.415,232.0,6.8359370231628
295,69,True,2016-02-01 10:45:30.616,242.0,7.3784718513489
296,69,True,2016-02-01 10:45:30.616,242.0,7.3784718513489
299,69,True,2016-02-01 12:03:44.711,246.0,8.7239580154419
300,69,True,2016-02-01 12:03:44.711,246.0,8.7239580154419
303,68,True,2016-02-01 20:10:58.324,235.0,4.9696178436279
304,68,True,2016-02-01 20:10:58.324,235.0,4.9696178436279
306,69,True,2016-02-02 06:02:10.820,223.0,7.269965171814
308,69,True,2016-02-02 09:14:55.025,225.0,6.076388835907
310,69,True,2016-02-02 12:45:30.830,276.0,2.560763835907
312,70,True,2016-02-02 14:05:26.615,229.0,3.342013835907
314,78,True,2016-02-03 08:29:32.719,245.0,2.2135415077209
316,74,True,2016-02-03 08:51:40.924,224.0,3.0815970897675
318,73,True,2016-02-03 18:21:35.830,230.0,2.5390625
320,71,True,2016-02-05 11:46:21.114,224.0,3.5807290077209
322,69,True,2016-02-05 15:20:37.417,239.0,0.67274302244186
324,70,True,2016-02-06 11:17:12.523,113.0,3.9713540077209
326,71,True,2016-02-08 10:25:02.622,234.0,8.3116312026978
328,69,True,2016-02-08 12:46:33.614,217.0,10.546875
330,68,True,2016-02-08 13:49:03.017,304.0,5.490451335907
332,75,True,2016-02-09 15:41:02.018,294.0,1.9097220897675
334,76,True,2016-02-10 10:05:23.913,237.0,3.8845484256744
336,73,True,2016-02-10 11:53:51.213,228.0,3.6024303436279
338,72,True,2016-02-10 12:33:45.814,237.0,4.123263835907
340,71,True,2016-02-10 13:02:49.624,241.0,3.6024303436279
342,71,True,2016-02-10 14:00:33.134,31.0,0.71614581346512
344,71,True,2016-02-10 15:16:14.317,223.0,4.3619790077209
346,69,True,2016-02-10 15:35:05.027,249.0,5.0130205154419
348,69,True,2016-02-10 15:43:11.833,263.0,3.4505207538605
350,71,True,2016-02-10 18:06:48.225,258.0,1.8446179628372
352,80,True,2016-02-11 08:36:57.216,236.0,2.6041665077209
354,76,True,2016-02-11 09:41:33.913,252.0,3.168402671814
356,74,True,2016-02-11 10:50:17.312,230.0,3.0598957538605
358,72,True,2016-02-11 16:30:15.517,224.0,2.34375
360,73,True,2016-02-12 17:29:00.227,116.0,2.387152671814
362,85,True,2016-02-13 07:13:14.222,109.0,0.23871526122093
364,79,True,2016-02-13 11:34:29.131,48.0,0.65104162693024
366,80,True,2016-02-15 06:06:19.114,318.0,3.7977428436279
368,80,True,2016-02-15 07:55:19.116,349.0,3.0815970897675
370,77,True,2016-02-15 08:08:27.120,338.0,3.2552082538605
372,78,True,2016-02-15 09:55:20.411,3.0,3.949652671814
374,77,True,2016-02-15 10:48:54.927,339.0,4.2317705154419
376,74,True,2016-02-15 17:19:43.029,10.0,2.582465171814
378,74,True,2016-02-15 18:19:22.121,3.0,3.732638835907
380,76,True,2016-02-15 19:36:15.928,330.0,0.95486104488373
