,duur,beweging,time,WR,Wk,uur,WRbin,WKbin
0,75,False,2015-12-02 10:27:49.118,343.0,1.1067707538605,10,0,1
2,74,False,2015-12-02 12:48:23.017,178.0,4.5572915077209,12,4,3
4,74,False,2015-12-02 14:05:22.709,225.0,0.49913191795349,14,5,1
6,74,False,2015-12-02 15:32:34.113,235.0,3.6024303436279,15,5,3
8,73,False,2015-12-02 15:38:43.913,247.0,0.5859375,15,5,1
10,78,False,2015-12-03 05:38:39.911,210.0,1.6276041269302,5,5,2
12,77,False,2015-12-03 08:40:59.221,243.0,2.2569444179535,8,5,2
14,74,False,2015-12-03 12:57:29.220,255.0,1.193576335907,12,6,1
16,78,False,2015-12-04 07:11:42.020,244.0,3.7760415077209,7,5,3
18,75,False,2015-12-04 14:36:16.624,229.0,3.7109372615814,14,5,3
23,76,False,2015-12-07 18:01:34.519,139.0,1.801215171814,18,3,2
25,75,False,2015-12-07 18:56:14.236,119.0,1.4756944179535,18,3,1
27,76,False,2015-12-07 19:57:48.732,142.0,1.6276041269302,19,3,2
29,80,False,2015-12-08 08:21:39.921,149.0,0.99826383590698,8,3,1
31,77,False,2015-12-08 10:25:40.917,119.0,1.0633679628372,10,3,1
33,75,False,2015-12-08 14:20:58.119,151.0,1.584201335907,14,3,2
35,74,False,2015-12-08 14:32:13.931,79.0,2.387152671814,14,2,2
37,74,False,2015-12-08 16:17:42.030,202.0,1.1067707538605,16,4,1
39,76,False,2015-12-08 20:54:37.425,182.0,3.9713540077209,20,4,3
41,80,False,2015-12-09 06:37:45.929,210.0,1.0633679628372,6,5,1
43,80,False,2015-12-09 08:07:40.915,204.0,1.8229166269302,8,5,2
45,77,False,2015-12-09 08:31:03.218,198.0,2.34375,8,4,2
47,76,False,2015-12-09 14:36:49.511,247.0,2.34375,14,5,2
49,83,False,2015-12-10 07:53:33.410,107.0,1.1067707538605,7,2,1
51,81,False,2015-12-10 08:37:37.524,148.0,6.1848955154419,8,3,4
53,81,False,2015-12-10 09:31:25.720,55.0,3.9062497615814,9,1,3
55,80,False,2015-12-10 10:25:34.529,29.0,0.71614581346512,10,1,1
57,79,False,2015-12-10 11:38:21.022,192.0,1.8663194179535,11,4,2
59,78,False,2015-12-10 12:25:15.527,155.0,2.1484375,12,3,2
61,81,False,2015-12-10 17:49:03.910,163.0,2.191840171814,17,4,2
63,82,False,2015-12-11 10:00:16.826,190.0,2.582465171814,10,4,2
65,80,False,2015-12-11 13:09:44.715,200.0,3.0598957538605,13,4,2
67,79,False,2015-12-14 10:18:36.223,130.0,1.584201335907,10,3,2
69,77,False,2015-12-14 11:06:05.725,137.0,2.387152671814,11,3,2
71,76,False,2015-12-14 13:18:04.429,347.0,1.0633679628372,13,0,1
73,74,False,2015-12-14 13:38:57.620,197.0,1.5190972089767,13,4,2
75,76,False,2015-12-14 15:14:23.316,237.0,2.7126734256744,15,5,2
77,79,False,2015-12-14 19:13:24.824,140.0,1.215277671814,19,3,1
79,82,False,2015-12-15 07:43:36.513,77.0,0.26041665673256,7,2,1
81,80,False,2015-12-15 09:42:06.430,151.0,1.0416666269302,9,3,1
83,78,False,2015-12-15 11:39:46.223,121.0,1.0199652910233,11,3,1
85,76,False,2015-12-15 14:27:25.121,63.0,1.1501735448837,14,1,1
87,77,False,2015-12-16 06:55:41.320,173.0,3.2118053436279,6,4,2
89,76,False,2015-12-16 07:46:24.421,131.0,1.5190972089767,7,3,2
91,75,False,2015-12-16 08:36:56.533,129.0,0.69444441795349,8,3,1
93,75,False,2015-12-16 09:47:05.130,178.0,0.82465273141861,9,4,1
95,74,False,2015-12-16 10:17:03.022,111.0,2.0616319179535,10,2,2
97,75,False,2015-12-16 14:31:32.928,201.0,1.3454860448837,14,4,1
99,74,False,2015-12-16 16:10:02.130,218.0,2.4305553436279,16,5,2
101,74,False,2015-12-17 10:02:32.025,287.0,1.5407985448837,10,6,2
103,74,False,2015-12-17 12:38:40.927,246.0,2.6041665077209,12,5,2
105,73,False,2015-12-17 15:00:07.410,321.0,1.2369791269302,15,7,1
107,74,False,2015-12-17 17:28:53.512,204.0,1.5625,17,5,2
109,75,False,2015-12-18 06:05:07.211,222.0,2.6692707538605,6,5,2
111,76,False,2015-12-18 08:33:01.815,239.0,2.4739582538605,8,5,2
113,75,False,2015-12-18 12:36:47.518,225.0,2.7126734256744,12,5,2
115,75,False,2015-12-18 15:00:13.621,289.0,0.97656244039536,15,6,1
117,76,False,2015-12-19 09:17:41.027,297.0,0.5859375,9,7,1
119,75,False,2015-12-19 10:56:59.219,179.0,1.9314235448837,10,4,2
121,77,False,2015-12-21 05:52:25.024,195.0,1.3020832538605,5,4,1
123,75,False,2015-12-21 06:01:24.816,251.0,1.7144097089767,6,6,2
125,76,False,2015-12-21 11:26:18.320,212.0,5.6206593513489,11,5,4
127,76,False,2015-12-21 12:22:16.926,231.0,4.2317705154419,12,5,3
129,78,False,2015-12-21 18:40:12.927,260.0,5.7291665077209,18,6,4
131,76,False,2015-12-21 21:09:39.334,209.0,4.318576335907,21,5,3
133,76,False,2015-12-22 08:44:38.313,189.0,2.191840171814,8,4,2
135,75,False,2015-12-22 10:15:22.918,214.0,4.0364580154419,10,5,3
137,74,False,2015-12-22 11:07:15.110,235.0,3.0598957538605,11,5,2
139,74,False,2015-12-22 16:03:18.317,181.0,5.1432290077209,16,4,3
141,76,False,2015-12-23 08:58:29.128,247.0,5.685763835907,8,5,4
143,75,False,2015-12-23 14:00:19.215,275.0,2.0182290077209,14,6,2
145,73,False,2015-12-23 14:10:33.124,237.0,7.052951335907,14,5,4
147,79,False,2015-12-28 05:57:06.317,120.0,1.6493054628372,5,3,2
149,78,False,2015-12-28 07:00:23.015,103.0,0.86805552244186,7,2,1
151,77,False,2015-12-28 18:18:10.416,137.0,0.32552081346512,18,3,1
153,79,False,2015-12-29 11:24:16.115,246.0,3.6458332538605,11,5,3
155,77,False,2015-12-29 13:33:31.822,96.0,3.1032984256744,13,2,2
157,75,False,2015-12-29 14:03:29.314,3.0,0.06510416418314,14,0,0
159,82,False,2015-12-30 08:59:43.620,129.0,5.2300343513489,8,3,3
161,79,False,2015-12-31 07:04:25.128,241.0,1.8229166269302,7,5,2
163,83,False,2016-01-04 07:25:19.312,142.0,0.5859375,7,3,1
165,80,False,2016-01-04 11:58:53.222,208.0,2.7126734256744,11,5,2
167,81,False,2016-01-05 06:22:22.927,145.0,1.779513835907,6,3,2
169,80,False,2016-01-05 07:52:23.825,146.0,1.6710069179535,7,3,2
171,79,False,2016-01-05 19:37:44.111,144.0,1.3020832538605,19,3,1
173,83,False,2016-01-06 07:03:55.820,74.0,0.56423610448837,7,2,1
175,81,False,2016-01-06 09:20:54.616,123.0,1.1067707538605,9,3,1
177,80,False,2016-01-06 12:33:32.320,87.0,1.7578123807907,12,2,2
179,80,False,2016-01-06 15:58:00.914,84.0,0.26041665673256,15,2,1
181,80,False,2016-01-06 17:50:41.721,70.0,0.80295133590698,17,2,1
183,77,False,2016-01-06 18:10:59.112,62.0,0.71614581346512,18,1,1
185,82,False,2016-01-07 08:19:47.712,115.0,3.2118053436279,8,3,2
187,78,False,2016-01-07 08:26:30.923,102.0,2.6475694179535,8,2,2
189,80,False,2016-01-07 09:54:54.713,120.0,3.1032984256744,9,3,2
191,80,False,2016-01-07 11:44:59.616,129.0,0.56423610448837,11,3,1
193,81,False,2016-01-07 13:57:44.424,88.0,5.0130205154419,13,2,3
195,80,False,2016-01-07 14:49:15.213,240.0,5.8376731872559,14,5,4
197,82,False,2016-01-07 18:55:13.926,297.0,5.902777671814,18,7,4
199,86,False,2016-01-08 08:34:02.218,216.0,1.6710069179535,8,5,2
201,79,False,2016-01-08 13:02:27.611,226.0,1.0199652910233,13,5,1
203,83,False,2016-01-09 08:50:28.920,175.0,4.296875,8,4,3
205,81,False,2016-01-09 10:51:45.016,141.0,2.7126734256744,10,3,2
207,87,False,2016-01-11 08:50:05.719,151.0,0.36892360448837,8,3,1
209,84,False,2016-01-11 11:48:51.824,125.0,3.4505207538605,11,3,3
211,82,False,2016-01-11 19:35:24.722,324.0,0.06510416418314,19,7,0
213,83,False,2016-01-12 11:35:25.817,229.0,4.8394093513489,11,5,3
215,79,False,2016-01-12 12:55:21.021,204.0,6.9661455154419,12,5,4
217,78,False,2016-01-12 13:19:27.631,238.0,4.6006941795349,13,5,3
219,82,False,2016-01-13 06:54:21.622,261.0,2.1050345897675,6,6,2
221,81,False,2016-01-13 13:46:30.223,268.0,1.8446179628372,13,6,2
223,85,False,2016-01-13 18:42:17.513,222.0,3.5807290077209,18,5,3
225,85,False,2016-01-16 11:53:55.714,298.0,3.3854165077209,11,7,3
227,100,False,2016-01-18 08:42:52.315,119.0,0.78125,8,3,1
229,92,False,2016-01-18 16:05:30.525,77.0,1.4539929628372,16,2,1
231,96,False,2016-01-18 19:26:59.222,57.0,0.34722220897675,19,1,1
233,91,False,2016-01-18 19:54:14.725,65.0,0.15190970897675,19,1,0
235,100,False,2016-01-19 09:53:35.131,212.0,0.52083331346512,9,5,1
237,94,False,2016-01-19 10:28:29.726,230.0,1.1284722089767,10,5,1
239,92,False,2016-01-20 10:06:51.926,203.0,3.8194441795349,10,5,3
241,89,False,2016-01-20 13:59:42.328,214.0,1.6927082538605,13,5,2
243,86,False,2016-01-20 14:58:21.518,279.0,0.73784720897675,14,6,1
245,88,False,2016-01-20 18:51:44.223,272.0,2.191840171814,18,6,2
247,87,False,2016-01-22 16:14:45.319,161.0,3.8411457538605,16,4,3
249,80,False,2016-01-25 08:04:21.919,146.0,0.49913191795349,8,3,1
251,77,False,2016-01-25 08:41:10.019,211.0,1.171875,8,5,1
253,76,False,2016-01-25 10:29:09.418,273.0,2.2135415077209,10,6,2
255,79,False,2016-01-26 08:49:20.117,237.0,0.67274302244186,8,5,1
257,77,False,2016-01-26 12:13:19.208,102.0,1.6276041269302,12,2,2
259,76,False,2016-01-26 13:59:10.430,342.0,0.80295133590698,13,0,1
261,75,False,2016-01-26 15:40:59.223,229.0,5.3819441795349,15,5,3
263,78,False,2016-01-27 11:30:42.911,253.0,1.388888835907,11,6,1
265,77,False,2016-01-27 15:39:53.832,209.0,3.2552082538605,15,5,2
267,75,False,2016-01-27 16:03:59.119,205.0,5.2734375,16,5,3
269,76,False,2016-01-27 17:24:16.819,266.0,2.6041665077209,17,6,2
271,78,False,2016-01-27 19:45:20.332,254.0,1.4322916269302,19,6,1
273,77,False,2016-01-28 13:38:33.227,243.0,1.8446179628372,13,5,2
275,79,False,2016-01-28 17:49:06.318,94.0,0.75954860448837,17,2,1
277,82,False,2016-01-29 09:29:21.925,166.0,5.2083330154419,9,4,3
279,79,False,2016-01-29 13:46:05.310,244.0,4.9913191795349,13,5,3
281,77,False,2016-02-01 07:01:43.117,220.0,2.4305553436279,7,5,2
282,77,False,2016-02-01 07:01:43.117,220.0,2.4305553436279,7,5,2
285,77,False,2016-02-01 07:33:42.815,203.0,5.0347218513489,7,5,3
286,77,False,2016-02-01 07:33:42.815,203.0,5.0347218513489,7,5,3
289,77,False,2016-02-01 09:17:59.413,217.0,4.340277671814,9,5,3
290,77,False,2016-02-01 09:17:59.413,217.0,4.340277671814,9,5,3
293,76,False,2016-02-01 10:42:50.010,256.0,6.3802080154419,10,6,4
294,76,False,2016-02-01 10:42:50.010,256.0,6.3802080154419,10,6,4
297,77,False,2016-02-01 11:59:50.309,241.0,8.2899303436279,11,5,5
298,77,False,2016-02-01 11:59:50.309,241.0,8.2899303436279,11,5,5
301,76,False,2016-02-01 20:07:28.127,190.0,5.2517356872559,20,4,3
302,76,False,2016-02-01 20:07:28.127,190.0,5.2517356872559,20,4,3
305,77,False,2016-02-02 05:59:48.013,239.0,5.5989580154419,5,5,4
307,78,False,2016-02-02 09:12:28.727,229.0,2.1484375,9,5,2
309,79,False,2016-02-02 12:43:33.415,210.0,5.5338540077209,12,5,4
311,78,False,2016-02-02 14:03:15.428,208.0,3.0598957538605,14,5,2
313,85,False,2016-02-03 08:26:29.318,215.0,3.0164928436279,8,5,2
315,81,False,2016-02-03 08:49:31.523,244.0,2.8428819179535,8,5,2
317,82,False,2016-02-03 18:17:53.232,241.0,3.4071178436279,18,5,3
319,79,False,2016-02-05 11:43:34.519,217.0,4.4921875,11,5,3
321,77,False,2016-02-05 15:18:34.816,258.0,3.1901040077209,15,6,2
323,78,False,2016-02-06 11:14:16.914,189.0,1.5625,11,4,2
325,81,False,2016-02-08 10:20:14.815,207.0,9.7222213745117,10,5,5
327,77,False,2016-02-08 12:44:14.017,187.0,7.8342008590698,12,4,4
329,76,False,2016-02-08 13:44:57.020,241.0,3.537326335907,13,5,3
331,85,False,2016-02-09 15:39:00.812,315.0,2.6258678436279,15,7,2
333,85,False,2016-02-10 10:02:00.018,241.0,4.2534718513489,10,5,3
335,80,False,2016-02-10 11:49:47.111,238.0,2.9079859256744,11,5,2
337,79,False,2016-02-10 12:30:08.315,242.0,2.4522569179535,12,5,2
339,78,False,2016-02-10 12:59:38.923,238.0,5.1432290077209,12,5,3
341,78,False,2016-02-10 13:57:27.223,270.0,3.7109372615814,13,6,3
343,79,False,2016-02-10 15:13:54.827,242.0,4.5572915077209,15,5,3
345,77,False,2016-02-10 15:30:59.027,252.0,3.5156247615814,15,6,3
347,77,False,2016-02-10 15:40:53.630,281.0,6.5538191795349,15,6,4
349,82,False,2016-02-10 18:04:43.623,245.0,2.0616319179535,18,5,2
351,89,False,2016-02-11 08:34:40.918,237.0,0.91145831346512,8,5,1
353,84,False,2016-02-11 09:38:58.316,207.0,0.34722220897675,9,5,1
355,81,False,2016-02-11 10:47:20.020,233.0,4.0364580154419,10,5,3
357,79,False,2016-02-11 16:28:29.412,238.0,2.6258678436279,16,5,2
359,81,False,2016-02-12 17:26:27.921,85.0,2.1267359256744,17,2,2
361,94,False,2016-02-13 07:09:53.228,96.0,0.71614581346512,7,2,1
363,88,False,2016-02-13 11:31:36.326,68.0,1.4756944179535,11,2,1
365,89,False,2016-02-15 06:03:29.720,28.0,9.4401035308838,6,1,5
367,89,False,2016-02-15 07:52:08.817,2.0,1.0633679628372,7,0,1
369,85,False,2016-02-15 08:06:41.812,322.0,2.582465171814,8,7,2
371,85,False,2016-02-15 09:51:59.114,12.0,5.3819441795349,9,0,3
373,82,False,2016-02-15 10:47:01.910,6.0,2.582465171814,10,0,2
375,82,False,2016-02-15 17:15:31.627,336.0,2.3220484256744,17,7,2
377,82,False,2016-02-15 18:17:16.131,343.0,3.0381944179535,18,0,2
379,84,False,2016-02-15 19:33:51.823,312.0,1.3454860448837,19,7,1
381,98,False,2016-02-16 06:44:43.718,23.0,0.1953125,6,1,0
383,94,False,2016-02-16 08:07:02.419,126.0,0.15190970897675,8,3,0
385,89,False,2016-02-16 09:15:48.114,77.0,0.10850694030523,9,2,0
387,82,False,2016-02-16 11:22:11.113,149.0,0.71614581346512,11,3,1
389,81,False,2016-02-16 11:47:26.833,238.0,1.7578123807907,11,5,2
391,78,False,2016-02-16 14:41:23.126,132.0,1.0633679628372,14,3,1
393,96,False,2016-02-17 09:47:02.229,94.0,0.60763883590698,9,2,1
395,89,False,2016-02-17 11:12:41.819,136.0,2.1267359256744,11,3,2
397,79,False,2016-02-17 13:27:23.720,267.0,0.71614581346512,13,6,1
403,54,False,2016-02-17 13:38:35.114,174.0,2.9947915077209,13,4,2
406,84,False,2016-02-17 18:29:39.219,145.0,0.78125,18,3,1
408,89,False,2016-02-17 22:02:03.216,212.0,0.84635412693024,22,5,1
410,83,False,2016-02-18 14:09:53.129,124.0,0.52083331346512,14,3,1
412,84,False,2016-02-18 19:01:39.224,223.0,0.390625,19,5,1
414,79,False,2016-02-19 17:07:19.416,209.0,3.537326335907,17,5,3
416,81,False,2016-02-22 11:01:50.624,304.0,2.0399305820465,11,7,2
418,81,False,2016-02-22 13:36:36.523,259.0,3.6892359256744,13,6,3
420,83,False,2016-02-22 18:30:19.120,238.0,1.3671875,18,5,1
422,85,False,2016-02-23 08:19:29.627,224.0,1.6710069179535,8,5,2
424,82,False,2016-02-23 09:44:45.319,165.0,1.6493054628372,9,4,2
426,80,False,2016-02-23 15:32:16.418,314.0,3.1901040077209,15,7,2
428,83,False,2016-02-23 19:26:19.820,223.0,0.28211805224419,19,5,1
430,89,False,2016-02-24 08:39:56.512,216.0,0.26041665673256,8,5,1
432,82,False,2016-02-24 10:48:57.319,205.0,1.410590171814,10,5,1
434,78,False,2016-02-24 13:01:34.032,309.0,2.387152671814,13,7,2
436,80,False,2016-02-24 13:43:37.017,329.0,0.73784720897675,13,7,1
438,89,False,2016-02-25 09:26:22.413,213.0,1.8663194179535,9,5,2
440,83,False,2016-02-25 12:18:58.623,248.0,2.560763835907,12,6,2
442,82,False,2016-02-25 14:33:24.914,295.0,2.387152671814,14,7,2
444,82,False,2016-02-25 16:03:23.234,235.0,2.4956595897675,16,5,2
446,88,False,2016-02-26 09:56:34.415,209.0,0.32552081346512,9,5,1
448,82,False,2016-02-26 10:03:31.126,236.0,0.56423610448837,10,5,1
450,81,False,2016-02-26 10:13:54.416,307.0,0.47743052244186,10,7,1
452,79,False,2016-02-26 13:31:08.628,16.0,0.1953125,13,0,0
454,79,False,2016-02-26 14:41:20.610,98.0,1.2803819179535,14,2,1
456,93,False,2016-02-29 05:59:14.324,66.0,0.47743052244186,5,1,1
458,89,False,2016-02-29 06:43:40.718,23.0,1.193576335907,6,1,1
460,79,False,2016-02-29 12:24:57.819,27.0,1.6276041269302,12,1,2
462,91,False,2016-03-01 10:34:30.628,150.0,2.6475694179535,10,3,2
464,86,False,2016-03-01 11:15:34.429,132.0,0.06510416418314,11,3,0
466,84,False,2016-03-01 11:57:55.320,208.0,1.2586804628372,11,5,1
468,87,False,2016-03-01 15:06:21.418,42.0,2.8645832538605,15,1,2
470,82,False,2016-03-02 06:54:45.612,259.0,3.5156247615814,6,6,3
472,83,False,2016-03-02 10:13:42.218,245.0,2.7126734256744,10,5,2
474,81,False,2016-03-02 13:48:50.517,241.0,6.3585066795349,13,5,4
476,82,False,2016-03-02 15:16:42.222,221.0,3.8845484256744,15,5,3
478,80,False,2016-03-02 15:33:56.919,244.0,2.4956595897675,15,5,2
480,82,False,2016-03-02 16:58:22.315,245.0,3.2769095897675,16,5,2
482,87,False,2016-03-03 06:07:44.326,153.0,0.06510416418314,6,3,0
484,83,False,2016-03-03 10:43:51.025,14.0,1.9314235448837,10,0,2
487,72,False,2016-03-03 14:03:37.819,306.0,5.902777671814,14,7,4
490,75,False,2016-03-03 14:08:58.425,351.0,2.6909720897675,14,0,2
492,75,False,2016-03-03 14:27:04.529,324.0,2.0616319179535,14,7,2
494,75,False,2016-03-03 14:41:37.325,319.0,1.4322916269302,14,7,1
496,74,False,2016-03-03 14:59:46.023,347.0,2.1267359256744,14,0,2
498,88,False,2016-03-04 09:24:37.826,191.0,1.5190972089767,9,4,2
500,86,False,2016-03-04 14:19:16.429,150.0,3.2986109256744,14,3,2
502,84,False,2016-03-04 15:20:48.521,239.0,1.1067707538605,15,5,1
504,82,False,2016-03-04 17:34:46.323,240.0,0.78125,17,5,1
506,81,False,2016-03-05 08:40:48.926,197.0,0.1953125,8,4,0
507,68,False,2016-03-05 10:18:22.822,348.0,0.30381941795349,10,0,1
509,83,False,2016-03-05 10:21:57.112,329.0,0.30381941795349,10,7,1
511,78,False,2016-03-05 10:27:05.316,52.0,0.17361110448837,10,1,0
513,86,False,2016-03-07 08:47:37.521,244.0,1.6710069179535,8,5,2
515,77,False,2016-03-07 13:57:44.720,355.0,1.605902671814,13,0,2
517,76,False,2016-03-07 14:22:07.620,336.0,0.65104162693024,14,7,1
519,87,False,2016-03-08 08:34:33.633,259.0,1.0850694179535,8,6,1
521,82,False,2016-03-08 10:46:45.920,240.0,2.3220484256744,10,5,2
523,78,False,2016-03-08 11:51:46.923,225.0,2.4088540077209,11,5,2
525,77,False,2016-03-08 12:30:59.922,240.0,3.6675345897675,12,5,3
527,77,False,2016-03-08 13:19:49.717,218.0,1.5625,13,5,2
529,75,False,2016-03-08 13:37:12.217,233.0,2.3003470897675,13,5,2
531,80,False,2016-03-08 19:32:52.823,104.0,1.4973957538605,19,2,1
533,84,False,2016-03-09 07:52:36.613,110.0,1.0416666269302,7,2,1
535,81,False,2016-03-09 08:35:30.731,138.0,5.099826335907,8,3,3
537,76,False,2016-03-09 16:18:36.533,67.0,1.1501735448837,16,1,1
539,75,False,2016-03-09 17:24:15.519,95.0,4.6875,17,2,3
541,76,False,2016-03-09 18:29:01.817,97.0,2.9296875,18,2,2
543,89,False,2016-03-10 06:57:25.608,325.0,0.17361110448837,6,7,0
545,85,False,2016-03-10 08:10:43.813,33.0,0.30381941795349,8,1,1
547,76,False,2016-03-10 12:07:02.814,22.0,1.7144097089767,12,0,2
549,74,False,2016-03-10 13:17:56.615,24.0,0.1953125,13,1,0
551,73,False,2016-03-10 15:33:12.515,30.0,0.32552081346512,15,1,1
553,86,False,2016-03-11 07:59:21.211,30.0,0.5859375,7,1,1
555,82,False,2016-03-11 09:13:35.816,76.0,0.26041665673256,9,2,1
557,75,False,2016-03-11 11:45:47.215,22.0,1.779513835907,11,0,2
559,74,False,2016-03-11 12:12:51.618,52.0,2.4088540077209,12,1,2
561,74,False,2016-03-11 14:31:13.218,31.0,1.9531248807907,14,1,2
563,86,False,2016-03-12 09:21:18.221,337.0,0.88975691795349,9,7,1
565,86,False,2016-03-14 09:04:59.610,55.0,2.2786457538605,9,1,2
567,80,False,2016-03-14 11:13:49.926,136.0,2.34375,11,3,2
569,77,False,2016-03-14 11:40:15.418,18.0,0.52083331346512,11,0,1
571,78,False,2016-03-14 20:01:47.631,37.0,0.32552081346512,20,1,1
573,87,False,2016-03-15 07:24:09.524,345.0,1.8446179628372,7,0,2
577,78,False,2016-03-15 12:30:06.917,345.0,0.80295133590698,12,0,1
579,78,False,2016-03-15 17:52:11.527,33.0,1.8880207538605,17,1,2
581,77,False,2016-03-16 10:40:51.218,80.0,2.6041665077209,10,2,2
583,76,False,2016-03-16 11:00:49.216,33.0,2.0182290077209,11,1,2
585,75,False,2016-03-16 11:38:16.818,34.0,2.777777671814,11,1,2
587,73,False,2016-03-16 13:01:04.519,17.0,2.4088540077209,13,0,2
589,76,False,2016-03-16 17:57:03.924,98.0,3.363715171814,17,2,3
591,82,False,2016-03-17 09:18:29.620,66.0,0.93315970897675,9,1,1
593,72,False,2016-03-17 16:31:11.122,334.0,0.34722220897675,16,7,1
595,85,False,2016-03-18 06:51:23.510,340.0,2.8211803436279,6,0,2
597,82,False,2016-03-18 08:12:18.133,313.0,0.390625,8,7,1
599,78,False,2016-03-18 08:25:21.322,279.0,1.4322916269302,8,6,1
601,81,False,2016-03-18 10:36:17.514,291.0,0.5859375,10,6,1
603,78,False,2016-03-18 11:59:44.029,238.0,0.54253470897675,11,5,1
605,78,False,2016-03-18 16:10:24.633,332.0,2.2786457538605,16,7,2
607,77,False,2016-03-18 16:40:39.627,300.0,1.4973957538605,16,7,1
609,79,False,2016-03-19 20:36:45.516,328.0,3.363715171814,20,7,3
611,79,False,2016-03-21 10:15:42.713,309.0,0.91145831346512,10,7,1
613,76,False,2016-03-21 12:02:40.112,294.0,1.4973957538605,12,7,1
615,76,False,2016-03-21 13:11:35.724,240.0,1.8446179628372,13,5,2
617,76,False,2016-03-21 17:03:35.827,218.0,4.8394093513489,17,5,3
619,79,False,2016-03-22 09:10:58.812,263.0,2.0833332538605,9,6,2
621,75,False,2016-03-22 10:41:37.613,273.0,1.1284722089767,10,6,1
623,74,False,2016-03-22 11:10:24.615,313.0,1.6493054628372,11,7,2
625,74,False,2016-03-22 12:58:08.523,286.0,4.0581593513489,12,6,3
627,74,False,2016-03-22 14:07:54.217,323.0,5.099826335907,14,7,3
629,75,False,2016-03-22 17:40:34.315,330.0,1.171875,17,7,1
631,77,False,2016-03-22 20:36:01.319,316.0,1.8880207538605,20,7,2
633,79,False,2016-03-23 08:28:41.514,314.0,0.84635412693024,8,7,1
635,77,False,2016-03-23 10:50:35.923,7.0,1.0416666269302,10,0,1
637,74,False,2016-03-23 13:36:14.010,323.0,3.146701335907,13,7,2
639,75,False,2016-03-23 16:59:16.614,294.0,2.0616319179535,16,7,2
641,79,False,2016-03-24 08:31:57.017,210.0,1.6927082538605,8,5,2
643,76,False,2016-03-24 08:38:48.513,221.0,2.0182290077209,8,5,2
645,77,False,2016-03-24 14:28:27.926,235.0,2.7126734256744,14,5,2
647,75,False,2016-03-24 14:55:50.712,202.0,2.560763835907,14,4,2
649,76,False,2016-03-24 16:36:56.717,199.0,1.0199652910233,16,4,1
651,74,False,2016-03-24 16:56:37.709,210.0,2.4522569179535,16,5,2
653,76,False,2016-03-24 18:48:29.409,223.0,2.5390625,18,5,2
655,78,False,2016-03-24 21:23:35.619,212.0,2.4739582538605,21,5,2
657,80,False,2016-03-25 06:43:36.726,201.0,3.2552082538605,6,4,2
659,79,False,2016-03-25 08:32:43.518,211.0,1.6927082538605,8,5,2
661,76,False,2016-03-25 08:54:05.123,139.0,1.3020832538605,8,3,1
663,78,False,2016-03-25 10:08:49.429,225.0,2.973090171814,10,5,2
665,78,False,2016-03-25 12:00:23.816,316.0,5.859375,12,7,4
667,75,False,2016-03-25 12:10:08.017,274.0,3.9713540077209,12,6,3
669,75,False,2016-03-25 12:33:52.713,285.0,2.0399305820465,12,6,2
671,76,False,2016-03-25 13:38:42.424,291.0,1.9531248807907,13,6,2
673,76,False,2016-03-25 16:29:36.329,295.0,2.9296875,16,7,2
675,76,False,2016-03-28 11:39:47.528,283.0,2.365451335907,11,6,2
677,74,False,2016-03-28 18:06:30.925,221.0,4.7960066795349,18,5,3
679,80,False,2016-03-29 07:05:18.322,228.0,5.099826335907,7,5,3
681,76,False,2016-03-29 13:43:17.711,213.0,6.5755205154419,13,5,4
683,75,False,2016-03-29 14:22:40.820,210.0,9.9175338745117,14,5,5
685,79,False,2016-03-30 07:01:39.525,178.0,1.605902671814,7,4,2
687,77,False,2016-03-30 10:46:22.526,250.0,2.973090171814,10,6,2
689,75,False,2016-03-30 12:13:48.124,248.0,1.5625,12,6,2
691,74,False,2016-03-30 12:27:50.529,238.0,3.5156247615814,12,5,3
693,75,False,2016-03-30 13:53:44.716,263.0,6.1631941795349,13,6,4
695,77,False,2016-03-31 11:26:42.126,23.0,1.0416666269302,11,1,1
697,74,False,2016-03-31 11:47:16.116,36.0,2.1267359256744,11,1,2
699,74,False,2016-03-31 15:52:39.712,345.0,2.7994790077209,15,0,2
701,73,False,2016-03-31 16:50:45.011,29.0,1.8663194179535,16,1,2
703,76,False,2016-03-31 18:40:15.932,358.0,2.2786457538605,18,0,2
705,77,False,2016-03-31 23:03:36.723,328.0,1.4322916269302,23,7,1
707,83,False,2016-04-01 08:39:23.228,357.0,1.410590171814,8,0,1
708,83,False,2016-04-01 08:39:23.228,357.0,1.410590171814,8,0,1
711,78,False,2016-04-01 08:58:03.132,313.0,1.193576335907,8,7,1
712,78,False,2016-04-01 08:58:03.132,313.0,1.193576335907,8,7,1
715,75,False,2016-04-01 11:52:15.320,158.0,0.32552081346512,11,4,1
716,75,False,2016-04-01 11:52:15.320,158.0,0.32552081346512,11,4,1
719,73,False,2016-04-01 13:02:16.420,61.0,0.32552081346512,13,1,1
720,73,False,2016-04-01 13:02:16.420,61.0,0.32552081346512,13,1,1
723,73,False,2016-04-01 14:38:12.037,89.0,0.62934023141861,14,2,1
724,73,False,2016-04-01 14:38:12.037,89.0,0.62934023141861,14,2,1
727,72,False,2016-04-01 14:42:29.228,12.0,0.60763883590698,14,0,1
728,72,False,2016-04-01 14:42:29.228,12.0,0.60763883590698,14,0,1
731,73,False,2016-04-01 15:46:34.715,17.0,0.97656244039536,15,0,1
