,duur,beweging,time,WR,Wk,uur,N,NO,O,ZO,Z,ZW,W,NW
1932,89,False,2016-05-13 08:28:11.449,194.0,1.3096791505814,8,0,0,0,0,1,0,0,0
1933,91,True,2016-05-13 08:30:36.646,145.0,0.98451960086823,8,0,0,0,1,0,0,0,0
1934,91,False,2016-05-13 09:40:05.047,133.0,2.309751033783,9,0,0,0,1,0,0,0,0
1935,88,True,2016-05-13 09:41:44.243,284.0,2.309751033783,9,0,0,0,0,0,0,1,0
1936,91,False,2016-05-13 09:45:20.052,251.0,1.811342716217,9,0,0,0,0,0,0,1,0
1937,89,True,2016-05-13 09:47:46.553,135.0,2.4218747615814,9,0,0,0,1,0,0,0,0
1938,93,False,2016-05-13 09:51:23.936,248.0,3.2975256443024,9,0,0,0,0,0,0,1,0
1939,89,True,2016-05-13 09:55:08.037,282.0,2.548104763031,9,0,0,0,0,0,0,1,0
1940,91,False,2016-05-13 11:06:29.450,137.0,2.3075811862946,11,0,0,0,1,0,0,0,0
1941,88,True,2016-05-13 11:08:09.242,63.0,2.6142933368683,11,0,1,0,0,0,0,0,0
1942,92,False,2016-05-13 11:25:26.138,272.0,2.8410737514496,11,0,0,0,0,0,0,1,0
1943,89,True,2016-05-13 11:28:36.433,132.0,2.713397026062,11,0,0,0,1,0,0,0,0
1944,91,False,2016-05-13 11:55:02.133,223.0,2.1889464855194,11,0,0,0,0,0,1,0,0
1945,88,True,2016-05-13 11:57:09.337,70.0,2.9571762084961,11,0,0,1,0,0,0,0,0
1946,93,False,2016-05-13 13:32:24.738,54.0,2.0008680820465,13,0,1,0,0,0,0,0,0
1947,89,True,2016-05-13 13:34:07.242,99.0,3.1665933132172,13,0,0,1,0,0,0,0,0
1948,92,False,2016-05-13 14:25:05.734,198.0,2.624783039093,14,0,0,0,0,1,0,0,0
1949,87,True,2016-05-13 14:27:34.043,140.0,1.1888746023178,14,0,0,0,1,0,0,0,0
1950,92,False,2016-05-13 15:02:16.544,111.0,2.6884400844574,15,0,0,1,0,0,0,0,0
1951,88,True,2016-05-13 15:06:02.350,217.0,3.9764180183411,15,0,0,0,0,0,1,0,0
1952,93,False,2016-05-13 16:27:55.341,312.0,3.6534292697906,16,0,0,0,0,0,0,0,1
1953,89,True,2016-05-13 16:30:33.044,151.0,4.087094783783,16,0,0,0,1,0,0,0,0
1954,91,False,2016-05-13 17:14:25.242,206.0,3.9120376110077,17,0,0,0,0,0,1,0,0
1955,88,True,2016-05-13 17:16:04.935,306.0,4.064670085907,17,0,0,0,0,0,0,0,1
1956,92,False,2016-05-13 18:24:44.939,267.0,5.9237561225891,18,0,0,0,0,0,0,1,0
1957,88,True,2016-05-13 18:26:29.138,280.0,5.771484375,18,0,0,0,0,0,0,1,0
1958,93,False,2016-05-13 18:29:27.840,251.0,3.6932146549225,18,0,0,0,0,0,0,1,0
1959,89,True,2016-05-13 18:32:21.138,287.0,3.9507381916046,18,0,0,0,0,0,0,1,0
1960,88,False,2016-05-13 21:16:46.239,255.0,3.4078407287598,21,0,0,0,0,0,0,1,0
1961,90,True,2016-05-13 21:18:28.441,255.0,3.5753035545349,21,0,0,0,0,0,0,1,0
1962,89,False,2016-05-13 22:40:25.837,293.0,2.232711315155,22,0,0,0,0,0,0,0,1
1963,85,True,2016-05-13 22:44:31.733,209.0,3.4056711196899,22,0,0,0,0,0,1,0,0
1964,89,False,2016-05-14 06:30:38.537,315.0,1.6015626192093,6,0,0,0,0,0,0,0,1
1965,85,True,2016-05-14 06:32:51.638,301.0,1.365017414093,6,0,0,0,0,0,0,0,1
1966,87,False,2016-05-14 07:13:57.447,309.0,1.8352140188217,7,0,0,0,0,0,0,0,1
1967,84,True,2016-05-14 07:16:07.544,298.0,1.6171152591705,7,0,0,0,0,0,0,0,1
1968,88,False,2016-05-14 07:48:40.142,303.0,3.0291523933411,7,0,0,0,0,0,0,0,1
1969,84,True,2016-05-14 07:50:12.238,303.0,3.0291523933411,7,0,0,0,0,0,0,0,1
1970,89,False,2016-05-14 07:58:42.732,248.0,1.4192708730698,7,0,0,0,0,0,0,1,0
1971,85,True,2016-05-14 08:00:25.136,298.0,3.931206703186,8,0,0,0,0,0,0,0,1
1972,88,False,2016-05-14 09:35:45.538,289.0,2.2540512084961,9,0,0,0,0,0,0,1,0
1973,84,True,2016-05-14 09:37:59.250,239.0,1.253616809845,9,0,0,0,0,0,1,0,0
1974,89,False,2016-05-14 10:22:12.637,306.0,3.7767651081085,10,0,0,0,0,0,0,0,1
1975,85,True,2016-05-14 10:24:04.042,295.0,3.3087389469147,10,0,0,0,0,0,0,0,1
1976,88,False,2016-05-14 12:00:29.031,239.0,3.7301063537598,12,0,0,0,0,0,1,0,0
1977,87,True,2016-05-14 12:02:25.032,305.0,4.6209497451782,12,0,0,0,0,0,0,0,1
1978,88,False,2016-05-14 14:10:56.037,289.0,4.196325302124,14,0,0,0,0,0,0,1,0
1979,85,True,2016-05-14 14:12:31.137,272.0,3.4544994831085,14,0,0,0,0,0,0,1,0
1980,89,False,2016-05-14 16:27:13.145,296.0,3.7883384227753,16,0,0,0,0,0,0,0,1
1981,85,True,2016-05-14 16:29:42.346,307.0,3.0179402828217,16,0,0,0,0,0,0,0,1
1982,89,False,2016-05-14 17:52:36.344,277.0,3.0175776481628,17,0,0,0,0,0,0,1,0
1983,86,True,2016-05-14 17:54:11.951,277.0,3.0175776481628,17,0,0,0,0,0,0,1,0
1984,89,False,2016-05-14 18:26:23.844,293.0,3.0345776081085,18,0,0,0,0,0,0,0,1
1985,85,True,2016-05-14 18:28:20.342,281.0,2.6182730197906,18,0,0,0,0,0,0,1,0
1986,89,False,2016-05-15 10:08:01.832,290.0,3.544921875,10,0,0,0,0,0,0,1,0
1987,84,True,2016-05-15 10:10:27.437,309.0,3.0743629932404,10,0,0,0,0,0,0,0,1
1988,88,False,2016-05-15 10:46:49.233,241.0,2.1607346534729,10,0,0,0,0,0,1,0,0
1989,85,True,2016-05-15 10:49:15.238,224.0,4.1554546356201,10,0,0,0,0,0,1,0,0
1990,88,False,2016-05-15 11:31:53.146,253.0,1.3744213581085,11,0,0,0,0,0,0,1,0
1991,85,True,2016-05-15 11:33:50.345,293.0,1.5838397741318,11,0,0,0,0,0,0,0,1
1992,89,False,2016-05-15 11:46:23.748,305.0,3.0107057094574,11,0,0,0,0,0,0,0,1
1993,86,True,2016-05-15 11:50:16.943,303.0,2.8946034908295,11,0,0,0,0,0,0,0,1
1994,89,False,2016-05-16 10:10:22.043,305.0,1.9151475429535,10,0,0,0,0,0,0,0,1
1995,85,True,2016-05-16 10:14:04.431,268.0,1.4713538885117,10,0,0,0,0,0,0,1,0
1996,87,False,2016-05-16 10:49:40.049,236.0,0.96788197755814,10,0,0,0,0,0,1,0,0
1997,83,True,2016-05-16 10:52:30.041,266.0,1.5223523378372,10,0,0,0,0,0,0,1,0
1998,88,False,2016-05-16 12:42:57.040,302.0,1.9292533397675,12,0,0,0,0,0,0,0,1
1999,85,True,2016-05-16 12:45:15.532,290.0,2.060546875,12,0,0,0,0,0,0,1,0
2000,88,False,2016-05-16 14:43:04.232,227.0,0.98054105043411,14,0,0,0,0,0,1,0,0
2001,85,True,2016-05-16 14:45:43.839,239.0,0.86480021476746,14,0,0,0,0,0,1,0,0
2002,88,False,2016-05-16 15:57:41.660,298.0,2.3849823474884,15,0,0,0,0,0,0,0,1
2003,83,True,2016-05-16 15:59:32.246,312.0,1.6529222726822,15,0,0,0,0,0,0,0,1
2004,89,False,2016-06-18 13:57:26.536,242.0,1.5787758827209,13,0,0,0,0,0,1,0,0
2005,85,True,2016-06-18 13:59:40.541,214.0,1.0583041906357,13,0,0,0,0,0,1,0,0
2006,88,False,2016-06-18 15:10:40.051,246.0,2.8920712471008,15,0,0,0,0,0,1,0,0
2007,85,True,2016-06-18 15:12:53.644,258.0,2.2764756679535,15,0,0,0,0,0,0,1,0
2008,88,False,2016-06-20 07:59:40.750,193.0,2.1455438137054,7,0,0,0,0,1,0,0,0
2009,85,True,2016-06-20 08:04:31.446,173.0,2.245370388031,8,0,0,0,0,1,0,0,0
2010,88,False,2016-06-20 08:07:40.538,184.0,1.4160155057907,8,0,0,0,0,1,0,0,0
2011,87,True,2016-06-20 08:11:25.839,177.0,1.6688368320465,8,0,0,0,0,1,0,0,0
2012,90,False,2016-06-20 08:22:53.251,203.0,2.1198642253876,8,0,0,0,0,0,1,0,0
2013,85,True,2016-06-20 08:26:05.243,179.0,2.2432000637054,8,0,0,0,0,1,0,0,0
2014,89,False,2016-06-20 09:58:44.352,148.0,2.005931854248,9,0,0,0,1,0,0,0,0
2015,88,True,2016-06-20 10:01:13.254,165.0,3.5796439647675,10,0,0,0,0,1,0,0,0
2016,90,False,2016-06-20 11:07:16.331,187.0,1.4916088581085,11,0,0,0,0,1,0,0,0
2017,87,True,2016-06-20 11:09:20.543,187.0,1.6077111959457,11,0,0,0,0,1,0,0,0
2018,91,False,2016-06-20 11:12:22.339,186.0,1.8750001192093,11,0,0,0,0,1,0,0,0
2019,88,True,2016-06-20 11:16:41.945,189.0,1.9867622852325,11,0,0,0,0,1,0,0,0
2020,92,False,2016-06-20 11:45:47.634,155.0,2.7242479324341,11,0,0,0,1,0,0,0,0
2021,89,True,2016-06-20 11:47:55.435,219.0,1.5024591684341,11,0,0,0,0,0,1,0,0
2022,90,False,2016-06-20 12:33:51.538,188.0,1.8840423822403,12,0,0,0,0,1,0,0,0
2023,88,True,2016-06-20 12:35:57.142,209.0,2.4424910545349,12,0,0,0,0,0,1,0,0
2024,91,False,2016-06-20 12:50:52.950,166.0,1.9986976385117,12,0,0,0,0,1,0,0,0
2025,87,True,2016-06-20 12:54:09.741,216.0,0.96752029657364,12,0,0,0,0,0,1,0,0
2026,90,False,2016-06-20 13:49:51.752,199.0,2.294198513031,13,0,0,0,0,1,0,0,0
2027,86,True,2016-06-20 13:54:36.345,164.0,3.1712968349457,13,0,0,0,0,1,0,0,0
2028,91,False,2016-06-20 14:21:12.851,168.0,2.1216726303101,14,0,0,0,0,1,0,0,0
2029,87,True,2016-06-20 14:23:31.449,181.0,2.3224105834961,14,0,0,0,0,1,0,0,0
2030,89,False,2016-06-20 14:58:47.150,163.0,3.3604598045349,14,0,0,0,0,1,0,0,0
2031,87,True,2016-06-20 15:01:38.951,151.0,2.2059469223022,15,0,0,0,1,0,0,0,0
2032,90,False,2016-06-20 15:29:27.161,153.0,4.309534072876,15,0,0,0,1,0,0,0,0
2033,88,True,2016-06-20 15:31:36.049,164.0,4.758752822876,15,0,0,0,0,1,0,0,0
2034,90,False,2016-06-20 15:40:39.038,168.0,3.3825232982635,15,0,0,0,0,1,0,0,0
2035,89,True,2016-06-20 15:45:55.650,170.0,1.9444444179535,15,0,0,0,0,1,0,0,0
2036,91,False,2016-06-20 16:03:38.943,162.0,2.8211805820465,16,0,0,0,0,1,0,0,0
2037,88,True,2016-06-20 16:06:06.750,147.0,2.6345484256744,16,0,0,0,1,0,0,0,0
2038,89,False,2016-06-20 17:45:07.248,178.0,1.8413628339767,17,0,0,0,0,1,0,0,0
2039,86,True,2016-06-20 17:47:35.442,167.0,0.96932870149612,17,0,0,0,0,1,0,0,0
2040,89,False,2016-06-20 17:52:47.240,150.0,2.1835215091705,17,0,0,0,1,0,0,0,0
2041,87,True,2016-06-20 17:54:34.736,174.0,2.40234375,17,0,0,0,0,1,0,0,0
2042,89,False,2016-06-20 18:03:43.546,183.0,2.3603875637054,18,0,0,0,0,1,0,0,0
2043,92,True,2016-06-20 18:06:24.949,169.0,3.4501595497131,18,0,0,0,0,1,0,0,0
2044,88,False,2016-06-20 21:27:46.737,229.0,1.9994213581085,21,0,0,0,0,0,1,0,0
2045,85,True,2016-06-20 21:30:49.242,240.0,1.8370229005814,21,0,0,0,0,0,1,0,0
2046,88,False,2016-06-21 00:40:53.830,216.0,1.3794848918915,0,0,0,0,0,0,1,0,0
2047,85,True,2016-06-21 00:44:18.949,227.0,1.8612558841705,0,0,0,0,0,0,1,0,0
2048,87,False,2016-06-21 06:09:08.140,142.0,0.50383388996124,6,0,0,0,1,0,0,0,0
2049,83,True,2016-06-21 06:11:35.138,225.0,1.4854604005814,6,0,0,0,0,0,1,0,0
2050,89,False,2016-06-21 06:32:58.844,217.0,3.1886582374573,6,0,0,0,0,0,1,0,0
2051,86,True,2016-06-21 06:36:06.837,214.0,2.7636713981628,6,0,0,0,0,0,1,0,0
2052,89,False,2016-06-21 09:06:41.247,138.0,0.53819447755814,9,0,0,0,1,0,0,0,0
2053,87,True,2016-06-21 09:08:40.638,154.0,0.75882524251938,9,0,0,0,1,0,0,0,0
2054,89,False,2016-06-21 09:22:35.653,208.0,1.0206886529922,9,0,0,0,0,0,1,0,0
2055,87,True,2016-06-21 09:24:39.147,219.0,0.91941559314728,9,0,0,0,0,0,1,0,0
2056,89,False,2016-06-21 12:07:48.943,154.0,0.78016477823257,12,0,0,0,1,0,0,0,0
2057,87,True,2016-06-21 12:11:27.837,186.0,2.6171882152557,12,0,0,0,0,1,0,0,0
2058,93,False,2016-06-21 12:59:43.937,151.0,1.3389757871628,12,0,0,0,1,0,0,0,0
2059,88,True,2016-06-21 13:02:28.437,151.0,2.9615151882172,13,0,0,0,1,0,0,0,0
2060,90,False,2016-06-21 14:01:23.439,182.0,1.6312209367752,14,0,0,0,0,1,0,0,0
2061,87,True,2016-06-21 14:03:29.643,166.0,0.97294563055038,14,0,0,0,0,1,0,0,0
2062,92,False,2016-06-21 14:55:22.529,226.0,1.0123696327209,14,0,0,0,0,0,1,0,0
2063,88,True,2016-06-21 14:59:28.737,157.0,1.1121963262558,14,0,0,0,1,0,0,0,0
2064,91,False,2016-06-21 15:47:42.439,147.0,2.5730617046356,15,0,0,0,1,0,0,0,0
2065,88,True,2016-06-21 15:51:56.437,176.0,2.1871380805969,15,0,0,0,0,1,0,0,0
2066,90,False,2016-06-21 16:23:34.936,185.0,1.2977432012558,16,0,0,0,0,1,0,0,0
2067,87,True,2016-06-21 16:28:38.034,184.0,0.98451977968216,16,0,0,0,0,1,0,0,0
2068,88,False,2016-06-21 17:34:54.341,186.0,0.91796875,17,0,0,0,0,1,0,0,0
2069,86,True,2016-06-21 17:36:50.537,210.0,1.900318145752,17,0,0,0,0,0,1,0,0
2070,91,False,2016-06-21 18:19:10.942,207.0,3.3015038967133,18,0,0,0,0,0,1,0,0
2071,88,True,2016-06-21 18:21:30.941,238.0,1.3715274333954,18,0,0,0,0,0,1,0,0
2072,88,False,2016-06-21 22:09:16.734,119.0,0.63078707456589,22,0,0,0,1,0,0,0,0
2073,91,True,2016-06-21 22:11:59.635,134.0,0.30598962306976,22,0,0,0,1,0,0,0,0
2074,89,False,2016-06-22 07:07:31.645,223.0,1.0836226940155,7,0,0,0,0,0,1,0,0
2075,85,True,2016-06-22 07:09:59.342,212.0,0.9620948433876,7,0,0,0,0,0,1,0,0
2076,87,False,2016-06-22 07:14:15.044,234.0,0.76605904102325,7,0,0,0,0,0,1,0,0
2077,85,True,2016-06-22 07:17:12.646,223.0,1.0026041269302,7,0,0,0,0,0,1,0,0
2078,87,False,2016-06-22 07:39:19.843,218.0,0.55519390106201,7,0,0,0,0,0,1,0,0
2079,87,True,2016-06-22 07:42:19.651,195.0,0.77835655212402,7,0,0,0,0,1,0,0,0
2080,89,False,2016-06-22 08:14:55.148,244.0,0.77184593677521,8,0,0,0,0,0,1,0,0
2081,87,True,2016-06-22 08:18:10.148,165.0,0.65863710641861,8,0,0,0,0,1,0,0,0
2082,90,False,2016-06-22 09:27:15.639,119.0,0.69227427244186,9,0,0,0,1,0,0,0,0
2083,87,True,2016-06-22 09:29:26.039,175.0,0.58521419763565,9,0,0,0,0,1,0,0,0
2084,91,False,2016-06-22 09:50:08.652,178.0,0.92592579126358,9,0,0,0,0,1,0,0,0
2085,89,True,2016-06-22 09:52:05.734,140.0,1.8341286182404,9,0,0,0,1,0,0,0,0
2086,92,False,2016-06-22 10:04:11.144,161.0,0.95630794763565,10,0,0,0,0,1,0,0,0
2087,90,True,2016-06-22 10:07:46.752,146.0,2.2800929546356,10,0,0,0,1,0,0,0,0
2088,92,False,2016-06-22 10:49:23.834,176.0,2.3795573711395,10,0,0,0,0,1,0,0,0
2089,89,True,2016-06-22 10:51:46.836,144.0,2.215350151062,10,0,0,0,1,0,0,0,0
2090,92,False,2016-06-22 11:44:55.546,159.0,3.3235669136047,11,0,0,0,0,1,0,0,0
2091,89,True,2016-06-22 11:49:09.038,159.0,2.4833619594574,11,0,0,0,0,1,0,0,0
2092,92,False,2016-06-22 12:46:38.844,138.0,1.9614442586899,12,0,0,0,1,0,0,0,0
2093,89,True,2016-06-22 12:48:32.539,171.0,2.4135565757751,12,0,0,0,0,1,0,0,0
2094,92,False,2016-06-22 13:20:58.937,156.0,1.7563651800156,13,0,0,0,1,0,0,0,0
2095,89,True,2016-06-22 13:25:47.028,154.0,1.9126161336899,13,0,0,0,1,0,0,0,0
2096,92,False,2016-06-22 13:56:56.829,222.0,1.3657411336899,13,0,0,0,0,0,1,0,0
2097,89,True,2016-06-22 14:00:08.240,168.0,1.2481915950775,14,0,0,0,0,1,0,0,0
2098,92,False,2016-06-22 14:18:04.547,134.0,2.1520538330078,14,0,0,0,1,0,0,0,0
2099,88,True,2016-06-22 14:23:47.134,160.0,2.1459052562714,14,0,0,0,0,1,0,0,0
2100,94,False,2016-06-22 15:21:00.739,182.0,2.4356188774109,15,0,0,0,0,1,0,0,0
2101,91,True,2016-06-22 15:23:09.938,171.0,1.6927084922791,15,0,0,0,0,1,0,0,0
2102,94,False,2016-06-22 16:18:50.860,159.0,3.123553276062,16,0,0,0,0,1,0,0,0
2103,93,True,2016-06-22 16:22:01.247,146.0,2.993706703186,16,0,0,0,1,0,0,0,0
2104,93,False,2016-06-22 18:24:43.442,128.0,0.68974238634109,18,0,0,0,1,0,0,0,0
2105,90,True,2016-06-22 18:26:50.846,143.0,0.82248252630234,18,0,0,0,1,0,0,0,0
2106,90,False,2016-06-22 19:47:29.751,137.0,1.1805553436279,19,0,0,0,1,0,0,0,0
2107,88,True,2016-06-22 19:50:50.246,148.0,1.4062497615814,19,0,0,0,1,0,0,0,0
2108,90,False,2016-06-23 02:23:38.752,136.0,0.53023731708527,2,0,0,0,1,0,0,0,0
2109,86,True,2016-06-23 02:27:20.751,147.0,0.64272278547287,2,0,0,0,1,0,0,0,0
2110,90,False,2016-06-23 07:13:30.644,130.0,0.4173900783062,7,0,0,0,1,0,0,0,0
2111,86,True,2016-06-23 07:15:34.038,94.0,0.52481198310852,7,0,0,1,0,0,0,0,0
2112,90,False,2016-06-23 07:27:49.033,79.0,1.5867329835892,7,0,0,1,0,0,0,0,0
2113,88,True,2016-06-23 07:30:16.933,66.0,0.95956307649612,7,0,1,0,0,0,0,0,0
2114,93,False,2016-06-23 10:20:40.637,154.0,0.55338549613953,10,0,0,0,1,0,0,0,0
2115,90,True,2016-06-23 10:23:21.444,137.0,1.2890623807907,10,0,0,0,1,0,0,0,0
2116,92,False,2016-06-23 11:28:49.838,293.0,0.71397578716278,11,0,0,0,0,0,0,0,1
2117,89,True,2016-06-23 11:30:58.431,304.0,1.0572192668915,11,0,0,0,0,0,0,0,1
2118,94,False,2016-06-23 13:13:04.934,223.0,1.5502028465271,13,0,0,0,0,0,1,0,0
2119,91,True,2016-06-23 13:16:33.734,88.0,1.3527199029922,13,0,0,1,0,0,0,0,0
2120,93,False,2016-06-23 13:48:43.942,55.0,1.5010126829147,13,0,1,0,0,0,0,0,0
2121,90,True,2016-06-23 13:52:23.835,127.0,1.3284868001938,13,0,0,0,1,0,0,0,0
2122,95,False,2016-06-23 15:41:01.736,148.0,2.1383101940155,15,0,0,0,1,0,0,0,0
2123,91,True,2016-06-23 15:43:05.251,148.0,1.9263600111008,15,0,0,0,1,0,0,0,0
2124,97,False,2016-06-23 18:12:57.634,133.0,2.1556711196899,18,0,0,0,1,0,0,0,0
2125,93,True,2016-06-23 18:15:45.635,221.0,0.96028631925583,18,0,0,0,0,0,1,0,0
2126,92,False,2016-06-23 22:58:18.552,135.0,1.0611978769302,22,0,0,0,1,0,0,0,0
2127,87,True,2016-06-23 23:01:08.039,121.0,0.84816265106201,23,0,0,0,1,0,0,0,0
2128,92,False,2016-06-24 09:46:27.531,230.0,1.4865453243256,9,0,0,0,0,0,1,0,0
2129,89,True,2016-06-24 09:48:30.938,230.0,3.3239290714264,9,0,0,0,0,0,1,0,0
2130,92,False,2016-06-24 13:06:24.749,233.0,2.5057873725891,13,0,0,0,0,0,1,0,0
2131,89,True,2016-06-24 13:08:09.142,233.0,2.0211224555969,13,0,0,0,0,0,1,0,0
2132,92,False,2016-06-24 15:18:57.532,226.0,0.90313941240311,15,0,0,0,0,0,1,0,0
2133,90,True,2016-06-24 15:23:19.039,240.0,2.3220484256744,15,0,0,0,0,0,1,0,0
2134,91,False,2016-06-24 15:42:57.234,241.0,1.7382814884186,15,0,0,0,0,0,1,0,0
2135,89,True,2016-06-24 15:45:03.634,149.0,1.0727719068527,15,0,0,0,1,0,0,0,0
2136,93,False,2016-06-24 16:52:48.836,288.0,1.4633967876434,16,0,0,0,0,0,0,1,0
2137,90,True,2016-06-24 16:54:54.642,277.0,2.442129611969,16,0,0,0,0,0,0,1,0
2138,91,False,2016-06-24 18:04:24.436,223.0,3.1532111167908,18,0,0,0,0,0,1,0,0
2139,89,True,2016-06-24 18:11:16.641,240.0,2.3524301052094,18,0,0,0,0,0,1,0,0
2140,91,False,2016-06-24 21:43:23.738,294.0,1.519458770752,21,0,0,0,0,0,0,0,1
2141,91,True,2016-06-24 21:49:12.038,293.0,1.6825807094574,21,0,0,0,0,0,0,0,1
2142,89,False,2016-06-25 10:39:16.652,307.0,1.0738569498062,10,0,0,0,0,0,0,0,1
2143,88,True,2016-06-25 10:41:24.350,250.0,1.1765768527985,10,0,0,0,0,0,0,1,0
2144,90,False,2016-06-25 10:52:43.238,256.0,0.63368052244186,10,0,0,0,0,0,0,1,0
2145,86,True,2016-06-25 10:55:42.437,230.0,1.3805700540543,10,0,0,0,0,0,1,0,0
2146,90,False,2016-06-25 11:25:55.542,245.0,0.85431128740311,11,0,0,0,0,0,1,0,0
2147,87,True,2016-06-25 11:27:33.142,276.0,1.6514757871628,11,0,0,0,0,0,0,1,0
2148,90,False,2016-06-25 12:25:16.338,309.0,2.1155235767365,12,0,0,0,0,0,0,0,1
2149,87,True,2016-06-25 12:27:10.642,298.0,1.9791663885117,12,0,0,0,0,0,0,0,1
2150,90,False,2016-06-25 13:06:18.150,298.0,2.7633101940155,13,0,0,0,0,0,0,0,1
2151,87,True,2016-06-25 13:08:08.536,287.0,1.3704428672791,13,0,0,0,0,0,0,1,0
2152,91,False,2016-06-25 13:39:52.531,224.0,1.8145977258682,13,0,0,0,0,0,1,0,0
2153,86,True,2016-06-25 13:41:26.040,250.0,1.930700302124,13,0,0,0,0,0,0,1,0
2154,90,False,2016-06-25 14:15:23.733,248.0,1.1375142335892,14,0,0,0,0,0,0,1,0
2155,86,True,2016-06-25 14:17:03.654,248.0,1.4945024251938,14,0,0,0,0,0,0,1,0
2156,89,False,2016-06-25 14:37:38.036,243.0,1.631582736969,14,0,0,0,0,0,1,0,0
2157,86,True,2016-06-25 14:39:36.835,231.0,2.3162610530853,14,0,0,0,0,0,1,0,0
2158,91,False,2016-06-25 14:54:30.745,234.0,1.2217881679535,14,0,0,0,0,0,1,0,0
2159,88,True,2016-06-25 14:56:53.848,246.0,0.9769241809845,14,0,0,0,0,0,1,0,0
2160,90,False,2016-06-25 19:23:18.351,211.0,1.0022422075272,19,0,0,0,0,0,1,0,0
2161,87,True,2016-06-25 19:25:09.653,222.0,1.4583334922791,19,0,0,0,0,0,1,0,0
2162,88,False,2016-06-26 10:28:01.545,228.0,3.1358504295349,10,0,0,0,0,0,1,0,0
2163,87,True,2016-06-26 10:30:02.341,216.0,2.7112267017365,10,0,0,0,0,0,1,0,0
2164,89,False,2016-06-26 10:41:52.435,174.0,1.6771558523178,10,0,0,0,0,1,0,0,0
2165,86,True,2016-06-26 10:43:25.843,208.0,0.69046580791473,10,0,0,0,0,0,1,0,0
2166,87,False,2016-06-26 13:41:07.433,229.0,1.4945021867752,13,0,0,0,0,0,1,0,0
2167,91,True,2016-06-26 13:43:29.434,218.0,1.4840134382248,13,0,0,0,0,0,1,0,0
2168,90,False,2016-06-26 17:59:42.438,227.0,3.0808730125427,17,0,0,0,0,0,1,0,0
2169,87,True,2016-06-26 18:03:35.132,216.0,2.7285878658295,18,0,0,0,0,0,1,0,0
2170,89,False,2016-06-27 05:28:22.340,230.0,1.683304309845,5,0,0,0,0,0,1,0,0
2171,85,True,2016-06-27 05:31:59.940,226.0,2.7148435115814,5,0,0,0,0,0,1,0,0
2172,90,False,2016-06-27 08:17:24.534,172.0,2.040292263031,8,0,0,0,0,1,0,0,0
2173,87,True,2016-06-27 08:20:14.834,212.0,1.3284866809845,8,0,0,0,0,0,1,0,0
2175,89,False,2016-06-27 12:30:43.532,217.0,1.7480469942093,12,0,0,0,0,0,1,0,0
2176,85,True,2016-06-27 12:35:09.637,194.0,1.3071467876434,12,0,0,0,0,1,0,0,0
2177,90,False,2016-06-27 13:56:00.037,217.0,3.3705871105194,13,0,0,0,0,0,1,0,0
2178,87,True,2016-06-27 14:01:07.350,217.0,2.6906101703644,14,0,0,0,0,0,1,0,0
2179,87,False,2016-06-27 14:58:22.134,232.0,2.0131659507751,14,0,0,0,0,0,1,0,0
2180,86,True,2016-06-27 15:01:12.547,221.0,2.627676486969,15,0,0,0,0,0,1,0,0
2181,90,False,2016-06-27 16:05:29.647,238.0,3.1756367683411,16,0,0,0,0,0,1,0,0
2182,87,True,2016-06-27 16:08:40.745,267.0,1.4840130805969,16,0,0,0,0,0,0,1,0
2183,88,False,2016-06-27 19:36:19.150,175.0,0.63331884145737,19,0,0,0,0,1,0,0,0
2184,85,True,2016-06-27 19:41:05.347,274.0,0.83839696645737,19,0,0,0,0,0,0,1,0
2185,90,False,2016-06-27 19:56:38.936,257.0,0.72482627630234,19,0,0,0,0,0,0,1,0
2186,87,True,2016-06-27 19:59:07.737,321.0,1.3606771230698,19,0,0,0,0,0,0,0,1
2187,90,False,2016-06-28 10:06:27.244,126.0,1.005859375,10,0,0,0,1,0,0,0,0
2188,89,True,2016-06-28 10:08:26.344,114.0,1.005859375,10,0,0,0,1,0,0,0,0
2189,93,False,2016-06-28 10:21:22.939,131.0,1.7556421756744,10,0,0,0,1,0,0,0,0
2190,89,True,2016-06-28 10:24:45.335,119.0,1.1082175970078,10,0,0,0,1,0,0,0,0
2192,93,False,2016-06-28 11:24:27.938,175.0,1.0608360767365,11,0,0,0,0,1,0,0,0
2193,88,True,2016-06-28 11:26:02.736,155.0,2.063440322876,11,0,0,0,1,0,0,0,0
2194,94,False,2016-06-28 12:51:31.733,139.0,0.99320036172867,12,0,0,0,1,0,0,0,0
2195,90,True,2016-06-28 12:53:50.136,167.0,1.6196471452713,12,0,0,0,0,1,0,0,0
2196,91,False,2016-06-28 14:42:37.848,142.0,1.8648724555969,14,0,0,0,1,0,0,0,0
2197,89,True,2016-06-28 14:46:04.047,179.0,1.5892647504807,14,0,0,0,0,1,0,0,0
2198,91,False,2016-06-28 16:31:54.847,147.0,2.9130499362946,16,0,0,0,1,0,0,0,0
2199,90,True,2016-06-28 16:35:55.752,212.0,1.2796586751938,16,0,0,0,0,0,1,0,0
2200,90,False,2016-06-28 17:11:46.352,197.0,1.380569934845,17,0,0,0,0,1,0,0,0
2201,87,True,2016-06-28 17:13:44.255,174.0,2.1835215091705,17,0,0,0,0,1,0,0,0
2202,90,False,2016-06-28 18:16:46.242,159.0,1.7140481472015,18,0,0,0,0,1,0,0,0
