,duur,beweging,time,WR,Wk,uur,N,NO,O,ZO,Z,ZW,W,NW
0,51,False,2015-12-02 10:33:47.383,340.0,0.23871526122093,10,1,0,0,0,0,0,0,0
1,51,True,2015-12-02 10:36:31.285,267.0,1.2586804628372,10,0,0,0,0,0,0,1,0
2,51,False,2015-12-02 12:56:44.680,118.0,0.60763883590698,12,0,0,0,1,0,0,0,0
3,51,True,2015-12-02 13:01:22.467,225.0,1.4322916269302,13,0,0,0,0,0,1,0,0
4,51,False,2015-12-02 13:59:34.863,221.0,1.8446179628372,13,0,0,0,0,0,1,0,0
5,51,True,2015-12-02 14:02:17.685,235.0,1.974826335907,14,0,0,0,0,0,1,0,0
6,51,False,2015-12-02 14:12:17.657,150.0,3.363715171814,14,0,0,0,1,0,0,0,0
7,51,True,2015-12-02 14:17:20.077,215.0,2.0399305820465,14,0,0,0,0,0,1,0,0
8,51,False,2015-12-02 15:27:41.079,217.0,3.754340171814,15,0,0,0,0,0,1,0,0
9,51,True,2015-12-02 15:29:43.281,238.0,2.1484375,15,0,0,0,0,0,1,0,0
10,51,False,2015-12-02 15:44:14.085,175.0,2.170138835907,15,0,0,0,0,1,0,0,0
11,51,True,2015-12-02 15:46:16.276,211.0,1.193576335907,15,0,0,0,0,0,1,0,0
12,51,False,2015-12-03 05:45:55.672,242.0,0.88975691795349,5,0,0,0,0,0,1,0,0
13,51,True,2015-12-03 05:48:19.585,257.0,0.34722220897675,5,0,0,0,0,0,0,1,0
14,51,False,2015-12-03 08:45:49.262,149.0,1.5625,8,0,0,0,1,0,0,0,0
15,51,True,2015-12-03 08:47:56.364,259.0,3.2986109256744,8,0,0,0,0,0,0,1,0
16,51,False,2015-12-03 13:02:42.171,197.0,4.6440968513489,13,0,0,0,0,1,0,0,0
17,51,True,2015-12-03 13:05:12.778,211.0,3.3854165077209,13,0,0,0,0,0,1,0,0
18,51,False,2015-12-04 07:08:17.885,222.0,7.052951335907,7,0,0,0,0,0,1,0,0
19,51,True,2015-12-04 07:10:37.170,246.0,5.859375,7,0,0,0,0,0,1,0,0
20,51,False,2015-12-04 14:43:00.585,211.0,3.4939234256744,14,0,0,0,0,0,1,0,0
21,51,True,2015-12-04 14:45:32.175,224.0,3.6024303436279,14,0,0,0,0,0,1,0,0
22,50,False,2015-12-07 18:13:35.076,133.0,2.973090171814,18,0,0,0,1,0,0,0,0
23,51,True,2015-12-07 18:16:33.479,131.0,2.4739582538605,18,0,0,0,1,0,0,0,0
24,51,False,2015-12-07 18:50:11.384,131.0,2.734375,18,0,0,0,1,0,0,0,0
25,51,True,2015-12-07 18:53:29.580,129.0,2.973090171814,18,0,0,0,1,0,0,0,0
26,50,False,2015-12-07 20:04:49.073,148.0,0.36892360448837,20,0,0,0,1,0,0,0,0
27,51,True,2015-12-07 20:08:22.292,183.0,2.191840171814,20,0,0,0,0,1,0,0,0
28,51,False,2015-12-08 08:26:49.779,169.0,1.6276041269302,8,0,0,0,0,1,0,0,0
29,51,True,2015-12-08 08:29:05.485,147.0,2.8862845897675,8,0,0,0,1,0,0,0,0
30,51,False,2015-12-08 10:20:14.977,173.0,2.0182290077209,10,0,0,0,0,1,0,0,0
31,51,True,2015-12-08 10:22:07.874,137.0,6.3585066795349,10,0,0,0,1,0,0,0,0
32,51,False,2015-12-08 14:15:27.583,170.0,3.1901040077209,14,0,0,0,0,1,0,0,0
33,51,True,2015-12-08 14:18:50.773,204.0,3.0598957538605,14,0,0,0,0,0,1,0,0
34,51,False,2015-12-08 14:26:37.462,137.0,1.996527671814,14,0,0,0,1,0,0,0,0
35,51,True,2015-12-08 14:29:14.673,175.0,0.82465273141861,14,0,0,0,0,1,0,0,0
36,51,False,2015-12-08 16:24:14.672,89.0,1.801215171814,16,0,0,1,0,0,0,0,0
37,51,True,2015-12-08 16:27:10.676,130.0,0.99826383590698,16,0,0,0,1,0,0,0,0
38,50,False,2015-12-08 21:01:25.088,269.0,0.86805552244186,21,0,0,0,0,0,0,1,0
39,51,True,2015-12-08 21:04:00.484,208.0,3.0381944179535,21,0,0,0,0,0,1,0,0
40,51,False,2015-12-09 06:47:17.267,221.0,2.0833332538605,6,0,0,0,0,0,1,0,0
41,51,True,2015-12-09 06:50:17.476,209.0,0.62934023141861,6,0,0,0,0,0,1,0,0
42,51,False,2015-12-09 08:13:24.573,235.0,1.3020832538605,8,0,0,0,0,0,1,0,0
43,51,True,2015-12-09 08:18:08.981,235.0,1.6927082538605,8,0,0,0,0,0,1,0,0
44,51,False,2015-12-09 08:35:36.876,201.0,0.75954860448837,8,0,0,0,0,1,0,0,0
45,51,True,2015-12-09 08:37:48.989,239.0,0.52083331346512,8,0,0,0,0,0,1,0,0
46,51,False,2015-12-09 14:32:54.679,230.0,3.1032984256744,14,0,0,0,0,0,1,0,0
47,51,True,2015-12-09 14:35:01.773,214.0,4.079861164093,14,0,0,0,0,0,1,0,0
48,51,False,2015-12-10 08:00:14.469,313.0,1.974826335907,8,0,0,0,0,0,0,0,1
49,51,True,2015-12-10 08:03:05.475,19.0,1.0199652910233,8,1,0,0,0,0,0,0,0
50,51,False,2015-12-10 08:42:36.962,162.0,0.34722220897675,8,0,0,0,0,1,0,0,0
51,51,True,2015-12-10 08:44:29.654,149.0,0.34722220897675,8,0,0,0,1,0,0,0,0
52,51,False,2015-12-10 09:25:41.270,200.0,1.1067707538605,9,0,0,0,0,1,0,0,0
53,51,True,2015-12-10 09:28:50.782,282.0,2.777777671814,9,0,0,0,0,0,0,1,0
54,51,False,2015-12-10 10:29:59.577,238.0,6.467013835907,10,0,0,0,0,0,1,0,0
55,50,True,2015-12-10 10:31:47.088,158.0,6.467013835907,10,0,0,0,0,1,0,0,0
56,51,False,2015-12-10 11:43:20.485,115.0,1.193576335907,11,0,0,0,1,0,0,0,0
57,51,True,2015-12-10 11:45:08.284,115.0,2.9296875,11,0,0,0,1,0,0,0,0
58,51,False,2015-12-10 12:20:52.980,139.0,0.30381941795349,12,0,0,0,1,0,0,0,0
59,51,True,2015-12-10 12:23:09.186,205.0,1.3454860448837,12,0,0,0,0,0,1,0,0
60,51,False,2015-12-10 17:41:44.684,285.0,0.78125,17,0,0,0,0,0,0,1,0
61,51,True,2015-12-10 17:45:41.287,328.0,0.99826383590698,17,0,0,0,0,0,0,0,1
62,51,False,2015-12-11 10:08:11.173,230.0,2.9296875,10,0,0,0,0,0,1,0,0
63,51,True,2015-12-11 10:10:48.579,241.0,3.1901040077209,10,0,0,0,0,0,1,0,0
64,51,False,2015-12-11 13:03:40.274,223.0,3.6675345897675,13,0,0,0,0,0,1,0,0
65,51,True,2015-12-11 13:07:36.970,223.0,4.513888835907,13,0,0,0,0,0,1,0,0
66,51,False,2015-12-14 10:13:28.970,335.0,1.2803819179535,10,0,0,0,0,0,0,0,1
67,51,True,2015-12-14 10:15:57.266,125.0,1.8663194179535,10,0,0,0,1,0,0,0,0
68,50,False,2015-12-14 11:10:36.082,119.0,3.0815970897675,11,0,0,0,1,0,0,0,0
69,50,True,2015-12-14 11:13:21.056,127.0,2.2352430820465,11,0,0,0,1,0,0,0,0
70,51,False,2015-12-14 13:22:31.471,175.0,1.8663194179535,13,0,0,0,0,1,0,0,0
71,51,True,2015-12-14 13:24:42.486,240.0,4.0581593513489,13,0,0,0,0,0,1,0,0
72,51,False,2015-12-14 13:32:21.886,121.0,0.91145831346512,13,0,0,0,1,0,0,0,0
73,51,True,2015-12-14 13:36:19.966,153.0,2.0182290077209,13,0,0,0,1,0,0,0,0
74,51,False,2015-12-14 15:10:07.782,248.0,0.82465273141861,15,0,0,0,0,0,0,1,0
75,51,True,2015-12-14 15:12:06.282,230.0,1.0416666269302,15,0,0,0,0,0,1,0,0
76,51,False,2015-12-14 19:09:07.871,135.0,1.0850694179535,19,0,0,0,1,0,0,0,0
77,51,True,2015-12-14 19:11:39.772,147.0,1.3020832538605,19,0,0,0,1,0,0,0,0
78,51,False,2015-12-15 07:49:00.259,40.0,0.34722220897675,7,0,1,0,0,0,0,0,0
79,51,True,2015-12-15 07:51:33.176,28.0,0.15190970897675,7,0,1,0,0,0,0,0,0
80,51,False,2015-12-15 09:48:20.575,89.0,1.1067707538605,9,0,0,1,0,0,0,0,0
81,51,True,2015-12-15 09:50:37.280,119.0,1.5625,9,0,0,0,1,0,0,0,0
82,50,False,2015-12-15 11:45:46.175,217.0,0.73784720897675,11,0,0,0,0,0,1,0,0
83,51,True,2015-12-15 11:49:01.071,190.0,1.215277671814,11,0,0,0,0,1,0,0,0
84,50,False,2015-12-15 14:33:23.071,125.0,0.52083331346512,14,0,0,0,1,0,0,0,0
85,51,True,2015-12-15 14:35:54.174,146.0,2.4522569179535,14,0,0,0,1,0,0,0,0
86,52,False,2015-12-16 07:00:20.374,212.0,2.365451335907,7,0,0,0,0,0,1,0,0
87,51,True,2015-12-16 07:02:23.374,189.0,1.1067707538605,7,0,0,0,0,1,0,0,0
88,51,False,2015-12-16 07:53:06.678,270.0,1.1501735448837,7,0,0,0,0,0,0,1,0
89,51,True,2015-12-16 07:55:23.985,163.0,0.36892360448837,7,0,0,0,0,1,0,0,0
90,51,False,2015-12-16 08:43:57.571,207.0,1.801215171814,8,0,0,0,0,0,1,0,0
91,51,True,2015-12-16 08:45:59.987,139.0,0.62934023141861,8,0,0,0,1,0,0,0,0
92,51,False,2015-12-16 09:41:00.685,130.0,0.32552081346512,9,0,0,0,1,0,0,0,0
93,51,True,2015-12-16 09:43:09.982,144.0,0.52083331346512,9,0,0,0,1,0,0,0,0
94,51,False,2015-12-16 10:24:33.675,148.0,0.62934023141861,10,0,0,0,1,0,0,0,0
95,51,True,2015-12-16 10:28:25.265,152.0,0.82465273141861,10,0,0,0,1,0,0,0,0
96,51,False,2015-12-16 14:26:06.778,249.0,0.91145831346512,14,0,0,0,0,0,0,1,0
97,51,True,2015-12-16 14:28:59.578,235.0,1.7144097089767,14,0,0,0,0,0,1,0,0
98,51,False,2015-12-16 16:16:08.874,219.0,2.0182290077209,16,0,0,0,0,0,1,0,0
99,51,True,2015-12-16 16:18:43.574,234.0,2.2352430820465,16,0,0,0,0,0,1,0,0
100,51,False,2015-12-17 09:57:39.288,142.0,0.17361110448837,9,0,0,0,1,0,0,0,0
101,51,True,2015-12-17 09:59:49.183,208.0,1.2803819179535,9,0,0,0,0,0,1,0,0
102,51,False,2015-12-17 12:42:37.777,109.0,1.9097220897675,12,0,0,1,0,0,0,0,0
103,51,True,2015-12-17 12:44:22.778,109.0,0.45572915673256,12,0,0,1,0,0,0,0,0
104,51,False,2015-12-17 14:53:56.966,7.0,0.34722220897675,14,1,0,0,0,0,0,0,0
105,51,True,2015-12-17 14:57:15.767,282.0,1.2369791269302,14,0,0,0,0,0,0,1,0
106,52,False,2015-12-17 17:23:53.973,62.0,1.9314235448837,17,0,1,0,0,0,0,0,0
107,51,True,2015-12-17 17:26:30.187,152.0,0.71614581346512,17,0,0,0,1,0,0,0,0
108,52,False,2015-12-18 06:13:38.766,241.0,3.537326335907,6,0,0,0,0,0,1,0,0
109,51,True,2015-12-18 06:16:24.170,288.0,4.8828125,6,0,0,0,0,0,0,1,0
110,51,False,2015-12-18 08:38:15.167,246.0,3.4505207538605,8,0,0,0,0,0,1,0,0
111,51,True,2015-12-18 08:40:09.598,219.0,1.193576335907,8,0,0,0,0,0,1,0,0
112,51,False,2015-12-18 12:33:02.185,198.0,1.3237847089767,12,0,0,0,0,1,0,0,0
113,51,True,2015-12-18 12:34:47.681,229.0,0.71614581346512,12,0,0,0,0,0,1,0,0
114,52,False,2015-12-18 14:54:07.965,169.0,1.4973957538605,14,0,0,0,0,1,0,0,0
115,51,True,2015-12-18 14:57:33.373,212.0,1.3020832538605,14,0,0,0,0,0,1,0,0
116,51,False,2015-12-19 09:12:07.087,52.0,3.9062497615814,9,0,1,0,0,0,0,0,0
117,51,True,2015-12-19 09:14:58.171,230.0,0.13020832836628,9,0,0,0,0,0,1,0,0
118,51,False,2015-12-19 11:03:14.966,58.0,1.215277671814,11,0,1,0,0,0,0,0,0
119,51,True,2015-12-19 11:05:54.758,189.0,1.215277671814,11,0,0,0,0,1,0,0,0
120,51,False,2015-12-21 05:58:38.457,201.0,3.7109372615814,5,0,0,0,0,1,0,0,0
121,51,True,2015-12-21 06:00:57.657,235.0,1.9531248807907,6,0,0,0,0,0,1,0,0
122,51,False,2015-12-21 06:09:31.679,204.0,3.342013835907,6,0,0,0,0,0,1,0,0
123,51,True,2015-12-21 06:12:52.366,245.0,5.4036455154419,6,0,0,0,0,0,1,0,0
124,51,False,2015-12-21 11:32:48.078,211.0,4.470486164093,11,0,0,0,0,0,1,0,0
125,50,True,2015-12-21 11:35:05.081,240.0,1.605902671814,11,0,0,0,0,0,1,0,0
126,51,False,2015-12-21 12:29:25.184,222.0,5.5338540077209,12,0,0,0,0,0,1,0,0
127,51,True,2015-12-21 12:32:32.360,184.0,4.0581593513489,12,0,0,0,0,1,0,0,0
128,51,False,2015-12-21 18:34:17.076,254.0,5.5772566795349,18,0,0,0,0,0,0,1,0
129,51,True,2015-12-21 18:37:35.883,193.0,4.6440968513489,18,0,0,0,0,1,0,0,0
130,51,False,2015-12-21 21:16:06.082,225.0,4.2534718513489,21,0,0,0,0,0,1,0,0
131,51,True,2015-12-21 21:18:51.473,224.0,5.1432290077209,21,0,0,0,0,0,1,0,0
132,51,False,2015-12-22 08:49:26.072,229.0,3.6675345897675,8,0,0,0,0,0,1,0,0
133,51,True,2015-12-22 08:51:33.980,218.0,5.5338540077209,8,0,0,0,0,0,1,0,0
134,51,False,2015-12-22 10:24:01.272,222.0,0.54253470897675,10,0,0,0,0,0,1,0,0
135,51,True,2015-12-22 10:26:19.569,246.0,2.0833332538605,10,0,0,0,0,0,1,0,0
136,51,False,2015-12-22 11:02:23.661,322.0,2.6692707538605,11,0,0,0,0,0,0,0,1
137,51,True,2015-12-22 11:04:45.462,210.0,5.46875,11,0,0,0,0,0,1,0,0
138,51,False,2015-12-22 15:57:08.566,233.0,3.6675345897675,15,0,0,0,0,0,1,0,0
139,51,True,2015-12-22 15:59:57.561,247.0,7.9427080154419,15,0,0,0,0,0,1,0,0
140,51,False,2015-12-23 09:03:45.282,228.0,3.6241319179535,9,0,0,0,0,0,1,0,0
141,51,True,2015-12-23 09:06:24.382,252.0,5.2517356872559,9,0,0,0,0,0,0,1,0
142,51,False,2015-12-23 13:55:14.981,225.0,3.2769095897675,13,0,0,0,0,0,1,0,0
143,51,True,2015-12-23 13:57:14.873,237.0,4.6440968513489,13,0,0,0,0,0,1,0,0
144,50,False,2015-12-23 14:15:30.181,211.0,2.4088540077209,14,0,0,0,0,0,1,0,0
145,51,True,2015-12-23 14:17:41.279,246.0,4.2534718513489,14,0,0,0,0,0,1,0,0
146,51,False,2015-12-28 06:06:54.282,134.0,0.73784720897675,6,0,0,0,1,0,0,0,0
147,51,True,2015-12-28 06:11:30.975,135.0,1.3671875,6,0,0,0,1,0,0,0,0
148,51,False,2015-12-28 07:11:22.377,56.0,0.60763883590698,7,0,1,0,0,0,0,0,0
149,51,True,2015-12-28 07:13:36.778,96.0,0.78125,7,0,0,1,0,0,0,0,0
150,51,False,2015-12-28 18:14:44.378,144.0,2.1050345897675,18,0,0,0,1,0,0,0,0
151,51,True,2015-12-28 18:16:50.082,119.0,3.1032984256744,18,0,0,0,1,0,0,0,0
152,51,False,2015-12-29 11:30:21.682,254.0,3.4722220897675,11,0,0,0,0,0,0,1,0
153,51,True,2015-12-29 11:33:43.866,211.0,2.34375,11,0,0,0,0,0,1,0,0
154,51,False,2015-12-29 13:28:06.975,142.0,2.4956595897675,13,0,0,0,1,0,0,0,0
155,51,True,2015-12-29 13:30:17.873,265.0,0.49913191795349,13,0,0,0,0,0,0,1,0
156,51,False,2015-12-29 13:59:20.767,274.0,0.73784720897675,13,0,0,0,0,0,0,1,0
157,51,True,2015-12-29 14:01:03.982,176.0,0.21701388061047,14,0,0,0,0,1,0,0,0
158,50,False,2015-12-30 08:53:41.064,152.0,1.801215171814,8,0,0,0,1,0,0,0,0
159,51,True,2015-12-30 08:57:21.474,147.0,0.80295133590698,8,0,0,0,1,0,0,0,0
160,51,False,2015-12-31 07:11:14.283,257.0,0.75954860448837,7,0,0,0,0,0,0,1,0
161,51,True,2015-12-31 07:13:48.280,203.0,1.3020832538605,7,0,0,0,0,0,1,0,0
162,51,False,2016-01-04 07:30:20.384,237.0,0.71614581346512,7,0,0,0,0,0,1,0,0
163,51,True,2016-01-04 07:35:12.673,342.0,1.2586804628372,7,1,0,0,0,0,0,0,0
164,51,False,2016-01-04 11:54:20.672,222.0,0.34722220897675,11,0,0,0,0,0,1,0,0
165,51,True,2016-01-04 11:56:27.583,274.0,0.65104162693024,11,0,0,0,0,0,0,1,0
166,50,False,2016-01-05 06:31:31.181,146.0,1.7144097089767,6,0,0,0,1,0,0,0,0
167,51,True,2016-01-05 06:34:43.268,164.0,2.387152671814,6,0,0,0,0,1,0,0,0
168,51,False,2016-01-05 07:59:59.976,66.0,1.779513835907,7,0,1,0,0,0,0,0,0
169,50,True,2016-01-05 08:03:20.072,283.0,2.4522569179535,8,0,0,0,0,0,0,1,0
170,51,False,2016-01-05 19:44:25.769,313.0,1.8663194179535,19,0,0,0,0,0,0,0,1
171,51,True,2016-01-05 19:49:57.387,117.0,2.1267359256744,19,0,0,0,1,0,0,0,0
172,51,False,2016-01-06 06:59:33.776,64.0,0.49913191795349,6,0,1,0,0,0,0,0,0
173,51,True,2016-01-06 07:02:11.879,78.0,0.65104162693024,7,0,0,1,0,0,0,0,0
174,50,False,2016-01-06 09:16:27.104,150.0,0.30381941795349,9,0,0,0,1,0,0,0,0
175,51,True,2016-01-06 09:18:43.577,111.0,1.0416666269302,9,0,0,1,0,0,0,0,0
176,51,False,2016-01-06 12:38:47.672,58.0,1.171875,12,0,1,0,0,0,0,0,0
177,51,True,2016-01-06 12:41:28.367,76.0,0.84635412693024,12,0,0,1,0,0,0,0,0
178,51,False,2016-01-06 15:50:40.374,96.0,0.47743052244186,15,0,0,1,0,0,0,0,0
179,51,True,2016-01-06 15:54:27.468,265.0,1.0633679628372,15,0,0,0,0,0,0,1,0
180,51,False,2016-01-06 17:45:30.163,83.0,0.93315970897675,17,0,0,1,0,0,0,0,0
181,51,True,2016-01-06 17:48:37.773,21.0,0.43402776122093,17,1,0,0,0,0,0,0,0
182,51,False,2016-01-06 18:17:52.273,76.0,0.69444441795349,18,0,0,1,0,0,0,0,0
183,51,True,2016-01-06 18:20:48.274,88.0,0.30381941795349,18,0,0,1,0,0,0,0,0
184,51,False,2016-01-07 08:13:31.376,34.0,2.4305553436279,8,0,1,0,0,0,0,0,0
185,51,True,2016-01-07 08:16:43.484,120.0,3.0164928436279,8,0,0,0,1,0,0,0,0
186,51,False,2016-01-07 08:32:02.472,135.0,4.144965171814,8,0,0,0,1,0,0,0,0
187,51,True,2016-01-07 08:34:51.182,150.0,2.3220484256744,8,0,0,0,1,0,0,0,0
188,51,False,2016-01-07 09:59:38.476,129.0,3.125,9,0,0,0,1,0,0,0,0
189,51,True,2016-01-07 10:02:11.473,99.0,5.3385415077209,10,0,0,1,0,0,0,0,0
190,51,False,2016-01-07 11:49:36.281,48.0,3.6241319179535,11,0,1,0,0,0,0,0,0
191,51,True,2016-01-07 11:51:54.274,131.0,4.730902671814,11,0,0,0,1,0,0,0,0
192,51,False,2016-01-07 14:02:21.567,163.0,0.80295133590698,14,0,0,0,0,1,0,0,0
193,51,True,2016-01-07 14:04:16.183,33.0,0.80295133590698,14,0,1,0,0,0,0,0,0
194,51,False,2016-01-07 14:45:05.981,118.0,1.8663194179535,14,0,0,0,1,0,0,0,0
195,50,True,2016-01-07 14:47:14.154,145.0,4.6875,14,0,0,0,1,0,0,0,0
196,51,False,2016-01-07 18:49:08.368,219.0,2.387152671814,18,0,0,0,0,0,1,0,0
197,51,True,2016-01-07 18:52:13.660,272.0,0.5859375,18,0,0,0,0,0,0,1,0
198,51,False,2016-01-08 08:40:35.260,209.0,5.5555553436279,8,0,0,0,0,0,1,0,0
199,51,True,2016-01-08 08:42:32.574,258.0,5.902777671814,8,0,0,0,0,0,0,1,0
200,52,False,2016-01-08 13:07:41.977,233.0,1.8880207538605,13,0,0,0,0,0,1,0,0
201,51,True,2016-01-08 13:10:00.887,323.0,0.75954860448837,13,0,0,0,0,0,0,0,1
202,51,False,2016-01-09 08:44:25.884,106.0,2.8862845897675,8,0,0,1,0,0,0,0,0
203,51,True,2016-01-09 08:47:07.876,162.0,2.2786457538605,8,0,0,0,0,1,0,0,0
204,51,False,2016-01-09 10:45:57.762,169.0,1.1284722089767,10,0,0,0,0,1,0,0,0
205,51,True,2016-01-09 10:49:18.781,287.0,0.67274302244186,10,0,0,0,0,0,0,1,0
206,51,False,2016-01-11 08:54:33.874,28.0,0.43402776122093,8,0,1,0,0,0,0,0,0
207,51,True,2016-01-11 08:56:36.280,146.0,1.410590171814,8,0,0,0,1,0,0,0,0
208,51,False,2016-01-11 11:57:09.275,128.0,0.26041665673256,11,0,0,0,1,0,0,0,0
209,51,True,2016-01-11 12:00:21.273,234.0,0.5859375,12,0,0,0,0,0,1,0,0
210,51,False,2016-01-11 14:11:40.859,178.0,1.7361110448837,14,0,0,0,0,1,0,0,0
211,51,True,2016-01-11 14:12:39.757,178.0,0.80295133590698,14,0,0,0,0,1,0,0,0
212,51,False,2016-01-11 19:29:33.467,215.0,1.4322916269302,19,0,0,0,0,0,1,0,0
213,51,True,2016-01-11 19:32:11.477,251.0,0.91145831346512,19,0,0,0,0,0,0,1,0
214,51,False,2016-01-12 11:40:10.454,195.0,4.1666665077209,11,0,0,0,0,1,0,0,0
215,52,True,2016-01-12 11:42:12.970,226.0,3.0164928436279,11,0,0,0,0,0,1,0,0
216,51,False,2016-01-12 12:51:07.169,242.0,4.470486164093,12,0,0,0,0,0,1,0,0
217,51,True,2016-01-12 12:53:17.566,215.0,4.123263835907,12,0,0,0,0,0,1,0,0
218,51,False,2016-01-12 13:24:58.878,203.0,5.2734375,13,0,0,0,0,0,1,0,0
219,51,True,2016-01-12 13:27:38.873,237.0,3.8628470897675,13,0,0,0,0,0,1,0,0
220,51,False,2016-01-13 06:59:06.874,278.0,2.6258678436279,6,0,0,0,0,0,0,1,0
221,51,True,2016-01-13 07:01:27.673,221.0,1.7361110448837,7,0,0,0,0,0,1,0,0
222,51,False,2016-01-13 13:54:39.977,254.0,2.6041665077209,13,0,0,0,0,0,0,1,0
223,51,True,2016-01-13 13:57:33.764,225.0,3.9062497615814,13,0,0,0,0,0,1,0,0
224,51,False,2016-01-13 18:49:16.179,230.0,4.4487843513489,18,0,0,0,0,0,1,0,0
225,50,True,2016-01-13 18:53:14.072,236.0,3.4071178436279,18,0,0,0,0,0,1,0,0
226,51,False,2016-01-16 11:50:08.752,304.0,2.973090171814,11,0,0,0,0,0,0,0,1
227,51,True,2016-01-16 11:53:22.865,306.0,0.80295133590698,11,0,0,0,0,0,0,0,1
228,50,False,2016-01-18 08:48:20.079,115.0,1.974826335907,8,0,0,0,1,0,0,0,0
229,51,True,2016-01-18 08:50:35.157,146.0,0.95486104488373,8,0,0,0,1,0,0,0,0
230,50,False,2016-01-18 16:01:34.056,59.0,1.0850694179535,16,0,1,0,0,0,0,0,0
231,51,True,2016-01-18 16:03:31.359,34.0,1.4539929628372,16,0,1,0,0,0,0,0,0
232,50,False,2016-01-18 19:35:03.066,61.0,0.13020832836628,19,0,1,0,0,0,0,0,0
233,51,True,2016-01-18 19:37:02.880,44.0,0.30381941795349,19,0,1,0,0,0,0,0,0
234,51,False,2016-01-18 19:46:31.875,97.0,0.47743052244186,19,0,0,1,0,0,0,0,0
235,51,True,2016-01-18 19:50:33.486,85.0,0.47743052244186,19,0,0,1,0,0,0,0,0
236,51,False,2016-01-19 09:57:46.576,276.0,0.1953125,9,0,0,0,0,0,0,1,0
237,51,True,2016-01-19 09:59:12.785,205.0,0.88975691795349,9,0,0,0,0,0,1,0,0
238,51,False,2016-01-19 10:33:50.278,221.0,0.56423610448837,10,0,0,0,0,0,1,0,0
239,52,True,2016-01-19 10:36:26.985,257.0,0.73784720897675,10,0,0,0,0,0,0,1,0
240,51,False,2016-01-20 10:15:05.784,264.0,1.215277671814,10,0,0,0,0,0,0,1,0
241,51,True,2016-01-20 10:17:19.069,214.0,1.5625,10,0,0,0,0,0,1,0,0
242,51,False,2016-01-20 14:06:08.477,238.0,1.3454860448837,14,0,0,0,0,0,1,0,0
243,51,True,2016-01-20 14:08:34.677,261.0,2.0182290077209,14,0,0,0,0,0,0,1,0
244,51,False,2016-01-20 14:51:57.679,228.0,1.171875,14,0,0,0,0,0,1,0,0
245,51,True,2016-01-20 14:55:19.572,219.0,1.4539929628372,14,0,0,0,0,0,1,0,0
246,51,False,2016-01-20 18:57:39.282,231.0,2.191840171814,18,0,0,0,0,0,1,0,0
247,51,True,2016-01-20 19:00:21.351,231.0,1.2586804628372,19,0,0,0,0,0,1,0,0
248,51,False,2016-01-22 16:10:55.874,196.0,0.91145831346512,16,0,0,0,0,1,0,0,0
249,51,True,2016-01-22 16:12:57.581,135.0,2.2352430820465,16,0,0,0,1,0,0,0,0
250,52,False,2016-01-25 07:57:10.887,121.0,0.26041665673256,7,0,0,0,1,0,0,0,0
251,51,True,2016-01-25 08:01:26.577,147.0,0.88975691795349,8,0,0,0,1,0,0,0,0
252,51,False,2016-01-25 08:46:29.476,313.0,1.779513835907,8,0,0,0,0,0,0,0,1
253,51,True,2016-01-25 08:50:26.682,151.0,1.6927082538605,8,0,0,0,1,0,0,0,0
254,52,False,2016-01-25 10:34:00.878,97.0,1.0850694179535,10,0,0,1,0,0,0,0,0
255,51,True,2016-01-25 10:36:00.075,149.0,1.193576335907,10,0,0,0,1,0,0,0,0
256,51,False,2016-01-26 08:44:05.176,225.0,1.4322916269302,8,0,0,0,0,0,1,0,0
257,51,True,2016-01-26 08:48:02.563,209.0,0.75954860448837,8,0,0,0,0,0,1,0,0
258,51,False,2016-01-26 12:21:27.280,163.0,1.9531248807907,12,0,0,0,0,1,0,0,0
259,51,True,2016-01-26 12:24:56.466,191.0,1.0199652910233,12,0,0,0,0,1,0,0,0
260,51,False,2016-01-26 13:55:38.769,246.0,3.6024303436279,13,0,0,0,0,0,1,0,0
261,51,True,2016-01-26 13:57:24.180,246.0,0.97656244039536,13,0,0,0,0,0,1,0,0
262,51,False,2016-01-26 15:37:21.358,247.0,3.363715171814,15,0,0,0,0,0,1,0,0
263,51,True,2016-01-26 15:39:31.054,224.0,4.8611106872559,15,0,0,0,0,0,1,0,0
264,52,False,2016-01-27 11:37:15.964,239.0,4.4487843513489,11,0,0,0,0,0,1,0,0
265,51,True,2016-01-27 11:39:31.469,225.0,2.1484375,11,0,0,0,0,0,1,0,0
266,51,False,2016-01-27 15:35:01.484,286.0,2.9296875,15,0,0,0,0,0,0,1,0
267,51,True,2016-01-27 15:37:50.472,200.0,5.490451335907,15,0,0,0,0,1,0,0,0
268,51,False,2016-01-27 16:09:51.277,207.0,3.537326335907,16,0,0,0,0,0,1,0,0
269,51,True,2016-01-27 16:12:41.875,232.0,4.904513835907,16,0,0,0,0,0,1,0,0
270,51,False,2016-01-27 17:31:13.373,266.0,1.9531248807907,17,0,0,0,0,0,0,1,0
271,51,True,2016-01-27 17:34:17.478,26.0,1.3671875,17,0,1,0,0,0,0,0,0
272,51,False,2016-01-27 19:51:05.763,251.0,2.8428819179535,19,0,0,0,0,0,0,1,0
273,51,True,2016-01-27 19:54:08.365,203.0,3.2769095897675,19,0,0,0,0,0,1,0,0
274,51,False,2016-01-28 13:43:41.671,206.0,3.2118053436279,13,0,0,0,0,0,1,0,0
